<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.20	1.11194	1.11248	1.10662	1.10769	74301	140349	1
2019.12.23	1.10810	1.10958	1.10699	1.10895	62319	112872	1
2019.12.24	1.10895	1.10938	1.10690	1.10879	59952	91131	1
2019.12.25	1.10876	1.10885	1.10730	1.10821	3033	2746	1
2019.12.26	1.10885	1.11088	1.10821	1.10974	31841	49569	1
2019.12.27	1.10973	1.11883	1.10964	1.11713	81930	140895	1
2019.12.30	1.11736	1.12207	1.11718	1.11985	76700	138004	1
2019.12.31	1.11985	1.12391	1.11974	1.12076	69041	116846	1
2020.01.02	1.12106	1.12245	1.11635	1.11722	79804	495248	1
2020.01.03	1.11722	1.11798	1.11249	1.11548	89036	187325	1
2020.01.06	1.11656	1.12055	1.11571	1.11968	77046	146797	1
2020.01.07	1.11960	1.11975	1.11335	1.11526	84691	160935	1
2020.01.08	1.11529	1.11682	1.11016	1.11053	115538	211821	1
2020.01.09	1.11053	1.11204	1.10924	1.11051	78282	150514	1
2020.01.10	1.11051	1.11291	1.10850	1.11165	71838	136175	1
2020.01.13	1.11141	1.11469	1.11125	1.11338	61329	125904	1
2020.01.14	1.11338	1.11444	1.11045	1.11274	74255	143694	1
2020.01.15	1.11284	1.11634	1.11185	1.11495	66932	154274	1
2020.01.16	1.11492	1.11727	1.11279	1.11358	71530	138788	1
2020.01.17	1.11358	1.11425	1.10862	1.10890	67632	133490	1
2020.01.20	1.10910	1.11023	1.10766	1.10944	48466	102434	1
2020.01.21	1.10934	1.11179	1.10809	1.10819	67819	139915	1
2020.01.22	1.10816	1.10984	1.10700	1.10920	69156	141878	1
2020.01.23	1.10920	1.11087	1.10362	1.10542	83117	178602	1
2020.01.24	1.10542	1.10617	1.10195	1.10224	70114	132980	1
2020.01.27	1.10318	1.10375	1.10096	1.10184	78042	141749	1
2020.01.28	1.10185	1.10252	1.09978	1.10220	66019	127886	1
2020.01.29	1.10219	1.10276	1.09923	1.10098	65231	126736	1
2020.01.30	1.10097	1.10393	1.10069	1.10312	74402	152452	1
2020.01.31	1.10312	1.10954	1.10168	1.10944	77481	150870	1
2020.02.03	1.10939	1.10939	1.10356	1.10593	70563	140055	1
2020.02.04	1.10590	1.10641	1.10328	1.10434	59570	118079	1
2020.02.05	1.10436	1.10479	1.09937	1.09989	63898	128506	1
2020.02.06	1.09989	1.10138	1.09644	1.09827	52197	104984	1
2020.02.07	1.09827	1.09849	1.09419	1.09438	67353	139119	1
2020.02.10	1.09439	1.09574	1.09076	1.09105	52081	108707	1
2020.02.11	1.09105	1.09248	1.08913	1.09143	52491	104936	1
2020.02.12	1.09139	1.09255	1.08654	1.08728	59407	236932	1
2020.02.13	1.08707	1.08887	1.08340	1.08408	77320	360418	1
2020.02.14	1.08408	1.08611	1.08271	1.08299	70259	122302	1
2020.02.17	1.08406	1.08509	1.08291	1.08345	41394	76728	1
2020.02.18	1.08343	1.08373	1.07854	1.07907	71912	137947	1
