<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.10.11	1.00195	1.00230	0.99558	0.99950	145217	0	30
2016.10.12	0.99920	1.00529	0.99861	1.00365	136726	0	30
2016.10.13	1.00365	1.00429	0.99815	0.99825	147139	0	30
2016.10.14	0.99825	1.00641	0.99745	1.00071	132372	0	30
2016.10.17	0.99946	1.00235	0.99755	1.00120	68917	0	30
2016.10.18	1.00110	1.00696	1.00067	1.00460	116160	0	30
2016.10.19	1.00451	1.01401	0.99995	1.01225	114597	0	30
2016.10.20	1.01225	1.01565	1.00674	1.00865	122352	0	30
2016.10.21	1.00865	1.01567	1.00780	1.01411	107081	0	30
2016.10.24	1.01365	1.01904	1.01056	1.01085	101299	0	30
2016.10.25	1.01085	1.02125	1.00985	1.02040	132754	0	30
2016.10.26	1.02035	1.02844	1.01825	1.02325	132576	0	30
2016.10.27	1.02326	1.02416	1.01491	1.01550	131024	0	30
2016.10.28	1.01550	1.01856	1.01254	1.01728	146992	0	30
2016.10.31	1.01855	1.02135	1.01704	1.02001	119801	0	30
2016.11.01	1.02006	1.02825	1.01960	1.02457	134244	0	30
2016.11.02	1.02466	1.02894	1.01994	1.02495	144043	0	30
2016.11.03	1.02487	1.02926	1.02282	1.02881	132598	0	30
2016.11.04	1.02880	1.03215	1.02716	1.02780	133441	0	30
2016.11.07	1.02405	1.03330	1.02333	1.03258	121192	0	30
2016.11.08	1.03235	1.03382	1.02837	1.03110	117130	0	30
2016.11.09	1.03100	1.03446	1.02266	1.02460	244461	0	30
2016.11.10	1.02435	1.03961	1.02125	1.02505	193744	0	30
2016.11.11	1.02505	1.02686	1.01823	1.02107	197995	0	30
2016.11.14	1.01825	1.02488	1.01795	1.02358	195092	0	30
2016.11.15	1.02368	1.02568	1.01490	1.01623	173114	0	30
2016.11.16	1.01625	1.01678	1.00233	1.00524	172266	0	30
2016.11.17	1.00525	1.00718	0.99824	1.00110	157247	0	30
2016.11.18	1.00110	1.00291	0.99014	0.99056	182116	0	30
2016.11.21	0.98890	0.99244	0.98591	0.98810	157386	0	30
2016.11.22	0.98815	0.99586	0.98770	0.99460	147065	0	30
2016.11.23	0.99460	0.99983	0.99409	0.99560	135363	0	30
2016.11.24	0.99570	1.00024	0.99456	0.99880	110217	0	30
2016.11.25	0.99880	1.00659	0.99832	1.00471	143047	0	30
2016.11.28	1.00418	1.00930	1.00050	1.00320	141070	0	30
2016.11.29	1.00320	1.00612	1.00070	1.00490	132416	0	30
2016.11.30	1.00490	1.00609	0.99065	0.99190	164661	0	30
2016.12.01	0.99190	0.99304	0.98498	0.98725	147322	0	30
2016.12.02	0.98725	0.99141	0.98505	0.99100	127302	0	30
2016.12.05	0.98940	0.99377	0.98755	0.99125	155723	0	30
2016.12.06	0.99130	0.99247	0.98563	0.99035	106456	0	30
2016.12.07	0.99025	0.99204	0.98500	0.98975	101269	0	30
2016.12.08	0.98970	0.99178	0.98194	0.98413	131251	0	30
2016.12.09	0.98410	0.98664	0.97868	0.98140	116827	0	30
2016.12.12	0.97769	0.98487	0.97578	0.98384	118588	0	30
2016.12.13	0.98390	0.98672	0.98108	0.98450	111667	0	30
2016.12.14	0.98455	0.98840	0.98228	0.98345	138928	0	30
2016.12.15	0.98340	0.98698	0.98061	0.98071	179157	0	30
2016.12.16	0.98070	0.98253	0.97212	0.97332	141465	0	30
2016.12.19	0.97050	0.97423	0.96992	0.97100	115025	0	30
2016.12.20	0.97100	0.97358	0.96812	0.97030	98544	0	30
2016.12.21	0.97030	0.97285	0.96841	0.97035	85370	0	30
2016.12.22	0.97035	0.97500	0.96823	0.97270	102854	0	30
2016.12.23	0.97265	0.97443	0.96770	0.97090	83606	0	30
2016.12.26	0.97166	0.97499	0.96916	0.97090	10725	0	77
2016.12.27	0.97090	0.97558	0.96935	0.97475	61160	0	30
2016.12.28	0.97475	0.97933	0.97217	0.97270	86049	0	30
2016.12.29	0.97275	0.97618	0.97079	0.97400	98575	0	30
2016.12.30	0.97400	0.97636	0.96557	0.96630	128928	0	30
2017.01.02	0.96834	0.96916	0.95964	0.96480	66032	0	34
2017.01.03	0.96485	0.97196	0.96464	0.96869	115253	0	30
2017.01.04	0.96870	0.97564	0.96600	0.96840	131342	0	30
2017.01.05	0.96835	0.97256	0.96698	0.96965	162903	0	30
2017.01.06	0.96961	0.97383	0.96432	0.96570	134929	0	30
2017.01.09	0.96562	0.97402	0.96537	0.97170	113833	0	30
2017.01.10	0.97170	0.97554	0.97055	0.97465	131366	0	30
2017.01.11	0.97460	0.98160	0.97380	0.98035	164827	0	30
2017.01.12	0.98035	0.98634	0.97760	0.98330	162580	0	30
2017.01.13	0.98330	0.98611	0.97986	0.98391	143218	0	29
2017.01.16	0.98226	0.98579	0.98015	0.98476	111687	0	29
2017.01.17	0.98481	0.98777	0.98266	0.98671	169242	0	29
2017.01.18	0.98661	0.99810	0.98496	0.99567	148961	0	29
2017.01.19	0.99561	1.00705	0.99370	1.00669	161596	0	29
2017.01.20	1.00651	1.00897	1.00331	1.00484	158130	0	29
2017.01.23	1.00591	1.01003	1.00258	1.00331	137426	0	29
2017.01.24	1.00336	1.00691	0.99536	0.99686	127307	0	29
2017.01.25	0.99676	0.99908	0.98660	0.98904	147130	0	29
2017.01.26	0.98902	0.99041	0.98544	0.98600	132349	0	29
2017.01.27	0.98600	0.99251	0.98497	0.99221	125925	0	29
2017.01.30	0.99231	0.99325	0.98842	0.99071	118057	0	29
2017.01.31	0.99071	0.99164	0.98570	0.98806	142507	0	29
2017.02.01	0.98806	0.99243	0.98718	0.98946	128516	0	29
2017.02.02	0.98946	1.00145	0.98829	0.99711	187557	9523599904764	29
2017.02.03	0.99706	1.00126	0.99556	0.99982	321700	32164699678353	29
2017.02.06	0.99918	1.00339	0.99636	1.00156	301563	30155799698442	29
2017.02.07	1.00151	1.00663	0.99953	1.00516	312289	31223599687764	29
2017.02.08	1.00531	1.00810	1.00277	1.00461	306405	30640499693595	29
2017.02.09	1.00490	1.00520	1.00033	1.00198	292441	29244099707559	29
2017.02.10	1.00191	1.00536	0.99952	1.00393	290051	29005099709949	29
2017.02.13	1.00411	1.00629	0.99827	0.99844	268450	26844999731550	29
2017.02.14	0.99825	1.00287	0.99786	1.00166	302254	30225399697746	29
2017.02.15	1.00169	1.00898	1.00043	1.00812	299377	29937699700623	29
2017.02.16	1.00811	1.00974	1.00244	1.00511	313811	31381099686189	29
2017.02.17	1.00509	1.00741	1.00211	1.00395	305282	30528199694718	29
2017.02.20	1.00397	1.00796	1.00292	1.00716	244628	24462799755372	29
2017.02.21	1.00716	1.01059	1.00521	1.00811	296854	29685399703146	29
2017.02.22	1.00808	1.01569	1.00697	1.01367	310337	31033699689663	29
2017.02.23	1.01356	1.01408	1.00886	1.01076	294140	29413999705860	29
2017.02.24	1.01076	1.01112	1.00241	1.00426	292297	29229699707703	29
2017.02.27	1.00567	1.01150	1.00479	1.01084	305272	30527199694728	29
2017.02.28	1.01086	1.02043	1.01023	1.01806	314406	31440599685594	29
2017.03.01	1.01807	1.02525	1.01651	1.02266	374589	37458899625411	29
2017.03.02	1.02266	1.02409	1.01237	1.01368	302554	30255399697446	29
2017.03.03	1.01368	1.01683	1.01024	1.01551	330365	33036499669635	29
2017.03.06	1.01436	1.01857	1.01379	1.01611	298616	29861599701384	29
2017.03.07	1.01616	1.02152	1.01551	1.01756	310215	31021499689785	29
2017.03.08	1.01745	1.01969	1.01407	1.01526	338273	33827299661727	29
2017.03.09	1.01526	1.01724	1.01257	1.01374	374690	37468999625310	29
2017.03.10	1.01375	1.01663	1.01292	1.01512	346386	34638599653614	29
2017.03.13	1.01496	1.02028	1.01437	1.01783	305463	30546299694537	29
2017.03.14	1.01783	1.02066	1.01534	1.01914	314972	31497199685028	29
2017.03.15	1.01912	1.02667	1.01799	1.02472	345979	34597899654021	29
2017.03.16	1.02472	1.02544	1.02054	1.02248	362458	36245799637542	29
2017.03.17	1.02248	1.02932	1.02098	1.02776	294608	29460799705392	29
2017.03.20	1.02659	1.03324	1.02655	1.03215	283344	28334399716656	29
2017.03.21	1.03215	1.03223	1.02590	1.02622	337778	33777799662222	29
2017.03.22	1.02622	1.02686	1.02266	1.02312	330322	31984199680158	29
2017.03.23	1.02312	1.02333	1.01686	1.01813	323985	32398499676015	29
2017.03.24	1.01813	1.02063	1.01622	1.01951	305175	30517499694825	29
2017.03.27	1.01868	1.02055	1.01541	1.01871	301516	30151599698484	29
2017.03.28	1.01871	1.02255	1.01726	1.02106	255726	25572599744274	29
2017.03.29	1.02111	1.02533	1.02007	1.02174	246838	24683799753162	29
2017.03.30	1.02174	1.02377	1.01727	1.01876	255282	25528199744718	29
2017.03.31	1.01876	1.02139	1.01493	1.01576	255320	25531999744680	29
2017.04.03	1.01451	1.02037	1.01226	1.01722	222676	22267599777324	29
2017.04.04	1.01719	1.01886	1.01324	1.01359	232566	23256599767434	29
2017.04.05	1.01359	1.01747	1.01300	1.01647	240057	24005699759943	29
2017.04.06	1.01649	1.01751	1.01109	1.01166	241700	24169999758300	29
2017.04.07	1.01166	1.01235	1.00267	1.00566	282581	28258099717419	29
2017.04.10	1.00308	1.00690	0.99896	0.99908	225344	22534399774656	29
2017.04.11	0.99905	1.00079	0.99732	0.99891	245829	24582899754171	29
2017.04.12	0.99891	1.00041	0.99236	0.99669	271361	27136099728639	29
2017.04.13	0.99670	1.00926	0.99541	1.00826	260428	26042799739572	29
2017.04.14	1.00826	1.00984	1.00697	1.00922	141024	14102399858976	29
2017.04.17	1.00800	1.01093	1.00796	1.01023	149787	14978699850213	29
2017.04.18	1.01023	1.01227	1.00559	1.01136	257813	25781299742187	29
2017.04.19	1.01126	1.01190	1.00678	1.01074	238125	23812499761875	29
2017.04.20	1.01075	1.01718	1.00982	1.01346	238468	23846799761532	29
2017.04.21	1.01346	1.01934	1.01256	1.01745	215434	21543399784566	29
2017.04.24	1.02122	1.02212	1.01600	1.02161	244181	24418099755819	29
2017.04.25	1.02161	1.02662	1.02017	1.02232	237984	23798399762016	29
2017.04.26	1.02232	1.02427	1.01172	1.01746	279683	27968299720317	29
2017.04.27	1.01746	1.01983	1.01230	1.01716	266457	26645699733543	29
2017.04.28	1.01711	1.02329	1.01654	1.02163	233980	23397999766020	29
2017.05.01	1.01966	1.03037	1.01947	1.02930	157993	15799299842007	29
2017.05.02	1.02931	1.03443	1.02675	1.03278	207056	20705599792944	29
2017.05.03	1.03274	1.03443	1.01777	1.01899	248557	24855699751443	29
2017.05.04	1.01896	1.01990	1.01325	1.01845	306548	30654799693452	29
2017.05.05	1.01845	1.01982	1.01126	1.01136	315182	31518199684818	29
