<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.02	00:00:00	109.648	109.698	109.606	109.677	5064	8474	2
2019.01.02	01:00:00	109.676	109.726	109.646	109.670	2678	4749	1
2019.01.02	02:00:00	109.669	109.680	109.542	109.625	3707	7478	1
2019.01.02	03:00:00	109.625	109.674	109.582	109.597	3506	7602	1
2019.01.02	04:00:00	109.597	109.611	109.336	109.412	4984	10504	1
2019.01.02	05:00:00	109.411	109.426	109.343	109.420	2508	5775	1
2019.01.02	06:00:00	109.420	109.429	109.342	109.387	2696	6580	1
2019.01.02	07:00:00	109.387	109.423	109.297	109.303	2706	6655	1
2019.01.02	08:00:00	109.302	109.302	109.126	109.256	2908	5385	1
2019.01.02	09:00:00	109.256	109.346	109.181	109.308	4572	9862	1
2019.01.02	10:00:00	109.308	109.323	108.902	108.950	10407	20649	1
2019.01.02	11:00:00	108.949	108.977	108.707	108.941	9003	16305	1
2019.01.02	12:00:00	108.942	109.102	108.879	109.045	6478	13683	1
2019.01.02	13:00:00	109.045	109.176	109.043	109.107	6484	12899	1
2019.01.02	14:00:00	109.104	109.285	109.101	109.142	6202	12283	1
2019.01.02	15:00:00	109.141	109.194	108.820	109.188	8812	16010	1
2019.01.02	16:00:00	109.187	109.359	109.175	109.337	9285	17714	1
2019.01.02	17:00:00	109.337	109.392	109.266	109.283	9114	17045	1
2019.01.02	18:00:00	109.282	109.356	109.213	109.219	6667	11647	1
2019.01.02	19:00:00	109.220	109.464	109.219	109.442	6346	11645	1
2019.01.02	20:00:00	109.442	109.455	109.379	109.448	4075	7203	1
2019.01.02	21:00:00	109.449	109.449	109.181	109.196	4477	7780	1
2019.01.02	22:00:00	109.196	109.201	109.037	109.081	5783	11541	1
2019.01.02	23:00:00	109.082	109.121	108.867	108.874	2693	4746	1
2019.01.03	00:00:00	108.872	108.898	104.736	106.700	10750	13086	1
2019.01.03	01:00:00	106.700	107.871	106.498	107.427	12904	19887	1
2019.01.03	02:00:00	107.433	107.854	107.427	107.642	6619	10530	1
2019.01.03	03:00:00	107.643	107.802	107.431	107.535	7133	13892	1
2019.01.03	04:00:00	107.534	107.549	107.073	107.134	5849	10439	1
2019.01.03	05:00:00	107.134	107.204	107.022	107.156	4032	7923	1
2019.01.03	06:00:00	107.157	107.284	107.151	107.152	3065	6291	1
2019.01.03	07:00:00	107.153	107.161	106.746	106.967	4875	9850	1
2019.01.03	08:00:00	106.968	106.976	106.797	106.849	4786	9786	1
2019.01.03	09:00:00	106.849	107.672	106.849	107.551	12768	23480	1
2019.01.03	10:00:00	107.552	107.958	107.428	107.643	10319	18099	1
2019.01.03	11:00:00	107.644	107.846	107.644	107.657	5485	10064	1
2019.01.03	12:00:00	107.658	107.683	107.505	107.639	5331	9441	1
2019.01.03	13:00:00	107.639	107.679	107.513	107.549	4412	7895	1
2019.01.03	14:00:00	107.550	107.713	107.523	107.662	3700	6529	1
2019.01.03	15:00:00	107.660	107.999	107.594	107.747	9187	18049	1
2019.01.03	16:00:00	107.746	107.966	107.702	107.746	9022	18246	1
2019.01.03	17:00:00	107.746	107.942	107.104	107.541	18275	31415	1
2019.01.03	18:00:00	107.546	108.304	107.495	108.095	13289	24428	1
2019.01.03	19:00:00	108.091	108.109	107.825	108.024	9685	19844	1
2019.01.03	20:00:00	108.024	108.028	107.742	107.839	7883	16556	1
2019.01.03	21:00:00	107.838	107.891	107.724	107.733	6042	11337	1
2019.01.03	22:00:00	107.733	107.776	107.393	107.522	7929	15793	1
2019.01.03	23:00:00	107.521	107.673	107.465	107.646	2860	4081	1
2019.01.04	00:00:00	107.646	107.706	107.631	107.673	5261	7243	2
2019.01.04	01:00:00	107.672	107.969	107.641	107.849	6774	10848	1
2019.01.04	02:00:00	107.848	107.934	107.514	107.518	10306	17551	1
2019.01.04	03:00:00	107.518	107.949	107.512	107.840	8441	17033	1
2019.01.04	04:00:00	107.839	108.194	107.805	108.112	6790	13043	1
2019.01.04	05:00:00	108.111	108.445	108.110	108.329	5920	11254	1
2019.01.04	06:00:00	108.328	108.433	108.311	108.334	3601	6897	1
2019.01.04	07:00:00	108.335	108.376	108.210	108.252	2971	5812	1
2019.01.04	08:00:00	108.253	108.282	108.063	108.186	3227	6177	1
2019.01.04	09:00:00	108.185	108.231	107.821	107.851	7007	13754	1
2019.01.04	10:00:00	107.848	108.043	107.825	108.036	8591	16542	1
2019.01.04	11:00:00	108.035	108.039	107.865	108.031	6183	12120	1
2019.01.04	12:00:00	108.032	108.062	107.928	107.965	4989	9286	1
2019.01.04	13:00:00	107.965	108.017	107.943	107.988	4078	8568	1
2019.01.04	14:00:00	107.988	108.058	107.960	108.003	4121	7996	1
2019.01.04	15:00:00	108.003	108.452	107.998	108.300	11216	19732	1
2019.01.04	16:00:00	108.300	108.589	108.276	108.473	12036	23567	1
2019.01.04	17:00:00	108.474	108.481	108.104	108.110	16180	29855	1
2019.01.04	18:00:00	108.109	108.349	108.064	108.288	10173	19574	1
2019.01.04	19:00:00	108.289	108.572	108.282	108.449	6568	12812	1
2019.01.04	20:00:00	108.449	108.586	108.352	108.433	5746	11152	1
2019.01.04	21:00:00	108.435	108.557	108.418	108.514	5682	11916	1
2019.01.04	22:00:00	108.514	108.522	108.428	108.460	4008	8355	1
2019.01.04	23:00:00	108.459	108.554	108.433	108.518	1490	2271	1
2019.01.07	00:00:00	108.503	108.559	108.425	108.472	2345	2851	1
2019.01.07	01:00:00	108.472	108.622	108.352	108.550	4847	7194	1
2019.01.07	02:00:00	108.550	108.604	108.457	108.474	6301	12572	1
2019.01.07	03:00:00	108.475	108.539	108.321	108.369	5514	10882	1
2019.01.07	04:00:00	108.371	108.391	108.234	108.234	3853	7848	1
2019.01.07	05:00:00	108.234	108.269	108.068	108.137	4180	8254	1
2019.01.07	06:00:00	108.135	108.303	108.019	108.301	4219	8433	1
2019.01.07	07:00:00	108.301	108.313	108.147	108.191	2904	5615	1
2019.01.07	08:00:00	108.193	108.260	108.161	108.210	2205	4369	1
2019.01.07	09:00:00	108.211	108.273	108.091	108.187	6483	13280	1
2019.01.07	10:00:00	108.187	108.262	108.067	108.195	4838	9308	1
2019.01.07	11:00:00	108.195	108.228	108.120	108.196	4077	8019	1
2019.01.07	12:00:00	108.196	108.363	108.146	108.350	3666	7853	1
2019.01.07	13:00:00	108.353	108.404	108.321	108.356	2943	5838	1
2019.01.07	14:00:00	108.355	108.355	108.228	108.260	3002	6604	1
2019.01.07	15:00:00	108.258	108.407	108.211	108.354	4488	10274	1
2019.01.07	16:00:00	108.354	108.374	108.215	108.314	6770	16473	1
2019.01.07	17:00:00	108.314	108.544	108.208	108.435	10611	23257	1
2019.01.07	18:00:00	108.435	108.636	108.423	108.622	6308	13470	1
2019.01.07	19:00:00	108.622	108.647	108.559	108.604	4585	10531	1
2019.01.07	20:00:00	108.606	108.676	108.515	108.568	4579	10207	1
2019.01.07	21:00:00	108.568	108.632	108.539	108.596	4185	9086	1
2019.01.07	22:00:00	108.595	108.747	108.591	108.706	3371	6294	1
2019.01.07	23:00:00	108.707	108.742	108.663	108.705	1584	2670	1
2019.01.08	00:00:00	108.702	108.707	108.628	108.654	2660	3530	1
2019.01.08	01:00:00	108.656	108.673	108.594	108.626	2061	3739	1
2019.01.08	02:00:00	108.627	108.773	108.612	108.735	4541	8986	1
2019.01.08	03:00:00	108.735	108.749	108.512	108.560	5556	11620	1
2019.01.08	04:00:00	108.559	108.750	108.527	108.712	4356	9175	1
2019.01.08	05:00:00	108.713	108.917	108.617	108.878	3761	7774	1
2019.01.08	06:00:00	108.878	108.997	108.876	108.987	3203	7107	1
2019.01.08	07:00:00	108.987	108.996	108.780	108.785	3285	7475	1
2019.01.08	08:00:00	108.784	108.889	108.736	108.883	2652	5544	1
2019.01.08	09:00:00	108.882	109.087	108.826	108.981	6383	12408	1
2019.01.08	10:00:00	108.979	109.018	108.880	108.911	5607	10571	1
2019.01.08	11:00:00	108.912	108.946	108.805	108.872	4014	8470	1
