<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.01.02	08:00:00	0.94775	0.94909	0.94773	0.94831	1196	0	38
2015.01.02	09:00:00	0.94831	0.94891	0.94684	0.94799	2161	0	37
2015.01.02	10:00:00	0.94802	0.94873	0.94771	0.94843	2177	0	40
2015.01.02	11:00:00	0.94843	0.94926	0.94786	0.94926	2367	0	41
2015.01.02	12:00:00	0.94926	0.94938	0.94727	0.94771	2154	0	37
2015.01.02	13:00:00	0.94769	0.94784	0.94630	0.94685	2150	0	37
2015.01.02	14:00:00	0.94685	0.94743	0.94621	0.94726	2261	0	38
2015.01.02	15:00:00	0.94726	0.94852	0.94685	0.94822	2359	0	37
2015.01.02	16:00:00	0.94819	0.94916	0.94757	0.94898	2910	0	37
2015.01.02	17:00:00	0.94910	0.95227	0.94893	0.95156	5252	0	38
2015.01.02	18:00:00	0.95160	0.95320	0.95131	0.95158	4216	0	37
2015.01.02	19:00:00	0.95158	0.95317	0.95152	0.95232	2797	0	38
2015.01.02	20:00:00	0.95232	0.95254	0.95183	0.95203	1581	0	41
2015.01.02	21:00:00	0.95203	0.95325	0.95173	0.95324	1943	0	41
2015.01.02	22:00:00	0.95326	0.95338	0.95142	0.95221	2269	0	37
2015.01.02	23:00:00	0.95221	0.95370	0.94982	0.95342	1600	0	38
2015.01.05	00:00:00	0.95067	0.95743	0.95007	0.95358	2116	0	42
2015.01.05	01:00:00	0.95356	0.95356	0.95064	0.95123	4158	0	38
2015.01.05	02:00:00	0.95124	0.95433	0.95124	0.95346	4449	0	37
2015.01.05	03:00:00	0.95345	0.95460	0.95221	0.95301	4079	0	37
2015.01.05	04:00:00	0.95302	0.95398	0.95183	0.95187	2409	0	38
2015.01.05	05:00:00	0.95186	0.95214	0.95083	0.95126	3283	0	38
2015.01.05	06:00:00	0.95125	0.95231	0.95097	0.95186	2286	0	39
2015.01.05	07:00:00	0.95192	0.95195	0.94874	0.95019	2603	0	37
2015.01.05	08:00:00	0.95020	0.95042	0.94910	0.94984	2319	0	39
2015.01.05	09:00:00	0.94984	0.95169	0.94926	0.94940	3496	0	37
2015.01.05	10:00:00	0.94934	0.95156	0.94927	0.95142	3666	0	37
2015.01.05	11:00:00	0.95141	0.95255	0.95082	0.95183	2875	0	38
2015.01.05	12:00:00	0.95190	0.95282	0.95110	0.95156	3529	0	37
2015.01.05	13:00:00	0.95157	0.95220	0.95062	0.95069	3457	0	37
2015.01.05	14:00:00	0.95069	0.95137	0.95008	0.95062	3696	0	38
2015.01.05	15:00:00	0.95063	0.95188	0.95041	0.95132	4068	0	37
2015.01.05	16:00:00	0.95130	0.95266	0.95100	0.95259	4591	0	37
2015.01.05	17:00:00	0.95259	0.95440	0.95182	0.95435	5156	0	37
2015.01.05	18:00:00	0.95434	0.95543	0.95370	0.95375	4531	0	37
2015.01.05	19:00:00	0.95374	0.95390	0.95282	0.95331	2320	0	38
2015.01.05	20:00:00	0.95328	0.95344	0.95202	0.95215	2478	0	38
2015.01.05	21:00:00	0.95218	0.95246	0.95096	0.95126	2873	0	38
2015.01.05	22:00:00	0.95131	0.95160	0.94995	0.95014	2003	0	39
2015.01.05	23:00:00	0.95019	0.95122	0.94983	0.95052	1481	0	37
2015.01.06	00:00:00	0.95016	0.95123	0.95016	0.95055	1021	0	40
2015.01.06	01:00:00	0.95060	0.95241	0.95054	0.95182	2038	0	38
2015.01.06	02:00:00	0.95187	0.95433	0.95069	0.95401	2736	0	38
2015.01.06	03:00:00	0.95405	0.95413	0.95205	0.95324	2492	0	38
2015.01.06	04:00:00	0.95325	0.95649	0.95320	0.95493	4117	0	37
2015.01.06	05:00:00	0.95494	0.95555	0.95452	0.95496	1580	0	39
2015.01.06	06:00:00	0.95502	0.95530	0.95381	0.95423	2506	0	38
2015.01.06	07:00:00	0.95420	0.95591	0.95418	0.95572	2211	0	37
2015.01.06	08:00:00	0.95573	0.95768	0.95553	0.95694	2570	0	37
2015.01.06	09:00:00	0.95693	0.95719	0.95582	0.95614	3727	0	37
