<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.08.06	1.29167	1.29427	1.28876	1.29000	75380	96830	4
2018.08.07	1.29003	1.29132	1.28686	1.28810	79775	100452	5
2018.08.08	1.28806	1.28862	1.27922	1.27939	88835	111657	4
2018.08.09	1.27911	1.28175	1.27324	1.27395	107035	133368	4
2018.08.10	1.27394	1.27711	1.26493	1.27048	140588	173600	2
2018.08.13	1.26624	1.27092	1.26558	1.26749	119128	149510	4
2018.08.14	1.26762	1.27280	1.26273	1.26454	105337	134041	3
2018.08.15	1.26450	1.26979	1.25917	1.26127	116157	141666	4
2018.08.16	1.26116	1.26774	1.26044	1.26750	114008	140837	1
2018.08.17	1.26691	1.27010	1.26500	1.26865	105103	131473	1
2018.08.20	1.26850	1.27117	1.26659	1.26854	85260	108791	1
2018.08.21	1.26850	1.27242	1.26539	1.27026	105550	132043	4
2018.08.22	1.26974	1.27118	1.26577	1.26901	99682	122338	1
2018.08.23	1.26861	1.26953	1.26248	1.26315	99922	123371	2
2018.08.24	1.26315	1.26499	1.26097	1.26289	103942	128804	1
2018.08.27	1.26291	1.26547	1.26196	1.26289	97678	123296	5
2018.08.28	1.26265	1.26341	1.25575	1.25636	116920	149409	4
2018.08.29	1.25630	1.26662	1.25109	1.26400	112448	140231	3
2018.08.30	1.26390	1.26627	1.25974	1.26100	108505	133275	4
2018.08.31	1.26100	1.26131	1.25434	1.25474	118026	145665	4
2018.09.03	1.25180	1.25413	1.24693	1.24704	86261	108437	4
2018.09.04	1.24699	1.25394	1.24630	1.25238	106961	132213	4
2018.09.05	1.25210	1.26242	1.24587	1.25390	114840	140929	4
2018.09.06	1.25372	1.25546	1.24729	1.24759	110916	136561	4
2018.09.07	1.24759	1.25767	1.24700	1.25180	118345	145916	4
2018.09.10	1.25207	1.27112	1.25134	1.27000	97916	122991	4
2018.09.11	1.27000	1.27423	1.26253	1.26660	99775	125099	4
2018.09.12	1.26659	1.27034	1.26288	1.26589	100721	124914	4
2018.09.13	1.26557	1.26889	1.26278	1.26521	102141	127706	1
2018.09.14	1.26498	1.26759	1.26203	1.26343	90320	114433	3
2018.09.17	1.26418	1.26673	1.26234	1.26633	88551	105845	2
2018.09.18	1.26605	1.26875	1.26056	1.26816	105041	128913	4
2018.09.19	1.26789	1.27739	1.26711	1.27106	104557	126571	3
2018.09.20	1.27102	1.27903	1.26962	1.27130	117259	144261	1
2018.09.21	1.27137	1.27275	1.25025	1.25289	111744	136332	3
2018.09.24	1.25300	1.26583	1.25215	1.26470	89752	107822	4
2018.09.25	1.26470	1.27276	1.26374	1.27163	100189	123215	3
2018.09.26	1.27153	1.27793	1.26886	1.27151	110247	134714	4
2018.09.27	1.27151	1.28168	1.26897	1.27759	123540	157839	4
2018.09.28	1.27742	1.27982	1.26973	1.27881	105765	132914	4
2018.10.01	1.27738	1.28840	1.27664	1.28313	91111	113479	4
2018.10.02	1.28305	1.28365	1.27364	1.27673	100937	124198	1
2018.10.03	1.27670	1.28833	1.27570	1.28375	114204	143685	1
2018.10.04	1.28363	1.29299	1.28167	1.29115	113190	144786	3
2018.10.05	1.29113	1.30136	1.28982	1.30071	107863	131921	1
2018.10.08	1.30240	1.30288	1.29362	1.29860	93070	114882	4
2018.10.09	1.29857	1.30536	1.29575	1.30347	108717	132847	2
2018.10.10	1.30302	1.31086	1.30158	1.30580	110244	137099	1
2018.10.11	1.30586	1.31041	1.30298	1.30902	150768	189544	4
2018.10.12	1.30768	1.31149	1.30235	1.30397	116174	145280	4
2018.10.15	1.29569	1.30037	1.29455	1.29799	110224	139159	3
2018.10.16	1.29825	1.30855	1.29615	1.30536	111368	138655	4
