<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.05	0.75393	0.75634	0.74906	0.74960	87131	132620	7
2018.06.06	0.74930	0.75743	0.74909	0.75580	82213	125267	6
2018.06.07	0.75575	0.75634	0.74536	0.74730	86771	130482	7
2018.06.08	0.74675	0.75005	0.74285	0.74775	81571	125604	6
2018.06.11	0.74704	0.75108	0.74699	0.74930	60492	90084	7
2018.06.12	0.74935	0.75236	0.74636	0.74654	79011	116699	6
2018.06.13	0.74654	0.74954	0.74436	0.74616	77475	113895	5
2018.06.14	0.74616	0.74930	0.74199	0.74520	91138	138821	5
2018.06.15	0.74514	0.74630	0.74087	0.74184	86384	127816	5
2018.06.18	0.74150	0.74322	0.73753	0.73845	63235	91711	8
2018.06.19	0.73840	0.73901	0.73112	0.73358	97742	143612	4
2018.06.20	0.73320	0.73810	0.73273	0.73380	84393	124450	6
2018.06.21	0.73385	0.73600	0.73104	0.73131	100567	150423	5
2018.06.22	0.73060	0.73650	0.73028	0.73439	84394	131492	4
2018.06.25	0.73485	0.73542	0.72967	0.73159	78131	125337	6
2018.06.26	0.73135	0.73328	0.72999	0.73201	85531	136016	5
2018.06.27	0.73208	0.73525	0.72899	0.73145	93217	155288	4
2018.06.28	0.73149	0.73425	0.73080	0.73259	94327	147821	5
2018.06.29	0.73280	0.73580	0.73174	0.73340	94401	148777	4
2018.07.02	0.73230	0.73395	0.72747	0.72875	72735	111959	4
2018.07.03	0.72869	0.73485	0.72758	0.73255	78495	123935	6
2018.07.04	0.73255	0.73539	0.73167	0.73226	70629	107681	8
2018.07.05	0.73206	0.73455	0.73105	0.73320	78585	124137	5
2018.07.06	0.73156	0.73714	0.73156	0.73455	77560	120229	9
2018.07.09	0.73548	0.74090	0.73469	0.74000	71421	111845	7
2018.07.10	0.73975	0.74204	0.73865	0.73935	77109	121849	8
2018.07.11	0.73945	0.73945	0.73319	0.73345	99785	161230	5
2018.07.12	0.73339	0.74275	0.73234	0.74229	79753	121861	5
2018.07.13	0.74235	0.74400	0.73937	0.74305	80612	126411	4
2018.07.16	0.74280	0.74467	0.73895	0.73895	71143	114844	5
2018.07.17	0.73893	0.74085	0.73585	0.73845	84032	133269	4
2018.07.18	0.73850	0.73980	0.73454	0.73890	78088	122979	7
2018.07.19	0.73895	0.74282	0.73319	0.73442	102139	160618	4
2018.07.20	0.73415	0.73790	0.73227	0.73584	107706	167604	7
2018.07.23	0.73579	0.73707	0.73184	0.73205	79102	125556	4
2018.07.24	0.73210	0.73801	0.73130	0.73652	89589	137828	7
2018.07.25	0.73647	0.73970	0.73413	0.73915	92518	147582	5
2018.07.26	0.73910	0.73922	0.73238	0.73320	87045	141111	8
2018.07.27	0.73315	0.73764	0.73275	0.73600	78427	124193	7
2018.07.30	0.73540	0.73641	0.73130	0.73130	59608	95903	5
2018.07.31	0.73132	0.73666	0.73130	0.73510	77501	120752	2
2018.08.01	0.73529	0.73625	0.73305	0.73419	80928	125772	10
2018.08.02	0.73390	0.73485	0.73115	0.73195	74926	117370	5
2018.08.03	0.73200	0.73605	0.73177	0.73530	78256	127209	9
2018.08.06	0.73470	0.73710	0.73450	0.73585	61582	102414	7
2018.08.07	0.73590	0.74014	0.73502	0.73835	70762	113564	4
2018.08.08	0.73840	0.73959	0.73602	0.73760	70460	114052	6
2018.08.09	0.73700	0.73960	0.73206	0.73220	79914	126986	6
2018.08.10	0.73220	0.73313	0.72461	0.72584	107817	171582	7
2018.08.13	0.72200	0.72537	0.72115	0.72160	99149	154661	7
2018.08.14	0.72199	0.72369	0.71811	0.71930	86970	140921	4
2018.08.15	0.71930	0.72130	0.71744	0.71900	90455	145333	7
2018.08.16	0.71900	0.72507	0.71691	0.72325	94018	149470	6
2018.08.17	0.72325	0.72850	0.72273	0.72764	84168	135285	4
2018.08.20	0.72782	0.72825	0.72560	0.72705	72104	115366	10
2018.08.21	0.72715	0.72780	0.72485	0.72519	84773	137753	7
2018.08.22	0.72504	0.72560	0.72131	0.72200	79807	130457	3
2018.08.23	0.72195	0.72274	0.71397	0.71397	79054	119988	9
2018.08.24	0.71298	0.72150	0.71298	0.72005	80676	124837	7
2018.08.27	0.72047	0.72145	0.71853	0.71970	68960	104390	7
2018.08.28	0.71991	0.72010	0.71569	0.71605	79818	119540	6
2018.08.29	0.71605	0.71760	0.70715	0.70920	84123	127552	9
2018.08.30	0.70925	0.70999	0.70285	0.70327	82323	126069	4
2018.08.31	0.70217	0.70435	0.69568	0.69639	93629	142557	5
2018.09.03	0.69589	0.70039	0.69502	0.69861	62699	91761	1
2018.09.04	0.69861	0.70154	0.69690	0.69896	84681	130564	4
2018.09.05	0.69896	0.70249	0.69679	0.69855	87482	129880	4
2018.09.06	0.69850	0.69945	0.69427	0.69427	86774	132229	7
2018.09.07	0.69427	0.69499	0.68743	0.68814	88598	135353	7
2018.09.10	0.68752	0.69425	0.68725	0.69319	68957	103797	8
2018.09.11	0.69319	0.69512	0.69005	0.69158	72928	116601	4
2018.09.12	0.69190	0.69708	0.69037	0.69550	73668	115374	4
2018.09.13	0.69558	0.69881	0.69366	0.69376	75814	117070	3
2018.09.14	0.69449	0.69607	0.69157	0.69158	71883	111783	4
2018.09.17	0.69145	0.69282	0.69003	0.69054	61994	95933	9
2018.09.18	0.69040	0.69679	0.68763	0.69603	83597	126500	7
2018.09.19	0.69585	0.70370	0.69550	0.70190	77679	120203	4
2018.09.20	0.70185	0.70320	0.69797	0.69895	78321	115787	6
2018.09.21	0.69895	0.69967	0.69467	0.69805	74936	116815	8
2018.09.24	0.69571	0.69991	0.69542	0.69900	62316	97509	7
2018.09.25	0.69875	0.70125	0.69816	0.69938	73032	108584	10
2018.09.26	0.69938	0.70395	0.69890	0.70054	79095	122000	6
2018.09.27	0.70059	0.70598	0.69889	0.70400	86236	122423	8
2018.09.28	0.70405	0.70945	0.70235	0.70890	83862	134360	4
2018.10.01	0.70817	0.71147	0.70694	0.71005	74690	121007	6
2018.10.02	0.70957	0.71229	0.70395	0.70670	85242	139382	7
2018.10.03	0.70665	0.70773	0.70417	0.70432	86099	133258	7
2018.10.04	0.70432	0.70486	0.70035	0.70125	91912	144350	8
2018.10.05	0.70120	0.70341	0.69852	0.69875	89623	137603	7
2018.10.08	0.69946	0.70281	0.69840	0.70194	75817	117533	10
2018.10.09	0.70200	0.70472	0.70117	0.70399	88626	137596	10
2018.10.10	0.70310	0.70657	0.69721	0.69810	91951	148962	7
2018.10.11	0.69719	0.70655	0.69686	0.70460	124222	195838	5
2018.10.12	0.70470	0.70795	0.70346	0.70490	99981	157022	4
2018.10.15	0.70422	0.70636	0.70294	0.70329	91973	145684	10
2018.10.16	0.70369	0.70747	0.70200	0.70729	85788	127436	5
2018.10.17	0.70715	0.70965	0.70570	0.70740	92346	128795	7
2018.10.18	0.70734	0.71130	0.70609	0.70656	106264	151598	3
2018.10.19	0.70656	0.71195	0.70562	0.70854	103749	144504	10
2018.10.22	0.70820	0.70980	0.70484	0.70495	86186	121239	7
2018.10.23	0.70490	0.70585	0.70201	0.70460	98550	139557	9
2018.10.24	0.70456	0.70827	0.70381	0.70422	105695	151913	8
2018.10.25	0.70422	0.70975	0.70291	0.70715	101392	139109	8
2018.10.26	0.70710	0.70867	0.70210	0.70685	119078	164144	4
2018.10.29	0.70760	0.70972	0.70571	0.70640	97886	140139	8
2018.10.30	0.70639	0.71528	0.70614	0.71385	102072	144830	10
2018.10.31	0.71380	0.71436	0.71101	0.71295	96260	140285	7
2018.11.01	0.71300	0.72256	0.71249	0.72189	101883	149010	4
2018.11.02	0.72190	0.72605	0.71973	0.72140	109372	168169	2
2018.11.05	0.72129	0.72475	0.72045	0.72407	83501	127999	9
2018.11.06	0.72408	0.72690	0.72318	0.72623	84640	127286	8
2018.11.07	0.72623	0.72932	0.72373	0.72864	99053	133484	5
2018.11.08	0.72865	0.73193	0.72795	0.72964	88255	119551	9
2018.11.09	0.72965	0.73135	0.72569	0.72625	91777	125675	6
2018.11.12	0.72540	0.72813	0.72489	0.72489	80551	110021	8
2018.11.13	0.72497	0.72929	0.72354	0.72651	94740	125477	4
2018.11.14	0.72655	0.72950	0.72520	0.72725	97606	126853	3
2018.11.15	0.72765	0.73361	0.72590	0.73187	101920	133675	4
2018.11.16	0.73138	0.73413	0.73017	0.73265	80653	103885	3
2018.11.19	0.73020	0.73227	0.72324	0.72447	70434	91278	7
2018.11.20	0.72447	0.72510	0.71751	0.71770	83219	107105	4
2018.11.21	0.71769	0.72405	0.71619	0.72213	71986	93208	5
2018.11.22	0.72220	0.72254	0.71906	0.72096	57713	72507	5
2018.11.23	0.71939	0.72186	0.71935	0.71961	56210	72236	6
