<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.08.29	1.75290	1.78531	1.75067	1.78159	174625	215934	4
2018.08.30	1.78136	1.79391	1.78078	1.78994	170572	212517	4
2018.08.31	1.78985	1.80537	1.78910	1.80047	184904	236023	4
2018.09.03	1.79541	1.80252	1.78072	1.78371	134242	170683	4
2018.09.04	1.78371	1.79212	1.77792	1.78995	165502	210847	3
2018.09.05	1.78877	1.80807	1.78227	1.79366	179792	226829	4
2018.09.06	1.79363	1.80141	1.79241	1.79439	178322	224282	1
2018.09.07	1.79353	1.82233	1.79353	1.81697	193691	248005	4
2018.09.10	1.81852	1.83382	1.81412	1.83065	154598	203685	4
2018.09.11	1.83065	1.83746	1.82551	1.82964	178857	229547	4
2018.09.12	1.82795	1.83427	1.81511	1.81862	177049	229023	4
2018.09.13	1.81835	1.82342	1.81089	1.82142	170356	216236	1
2018.09.14	1.82097	1.82837	1.81873	1.82509	173262	236064	1
2018.09.17	1.82592	1.83392	1.82434	1.83140	154877	197513	4
2018.09.18	1.83237	1.83985	1.81957	1.82106	185158	239900	3
2018.09.19	1.82056	1.82324	1.80617	1.80898	175705	223603	4
2018.09.20	1.80871	1.82547	1.80691	1.81895	181992	232675	4
2018.09.21	1.81895	1.82199	1.79334	1.79334	174625	223999	4
2018.09.24	1.80036	1.81129	1.79647	1.80897	149471	195348	4
2018.09.25	1.80837	1.81984	1.80594	1.81751	157063	202323	5
2018.09.26	1.81744	1.81880	1.80651	1.81346	167815	218320	4
2018.09.27	1.81347	1.82170	1.80972	1.81383	152462	186780	4
2018.09.28	1.81383	1.81538	1.80006	1.80429	147748	175282	4
2018.10.01	1.80358	1.81597	1.80187	1.80452	159696	201865	4
2018.10.02	1.80465	1.81019	1.80102	1.80509	175419	225228	4
2018.10.03	1.80492	1.82327	1.80353	1.82113	194113	252299	2
2018.10.04	1.82069	1.84178	1.82029	1.83931	195523	257875	1
2018.10.05	1.83956	1.86073	1.83755	1.85980	192084	252018	4
2018.10.08	1.85951	1.86210	1.84332	1.84808	171366	223091	4
2018.10.09	1.84806	1.85419	1.84446	1.85022	186633	238451	4
2018.10.10	1.85006	1.87236	1.84600	1.86866	192840	244540	4
2018.10.11	1.87113	1.87262	1.85240	1.85638	248187	323766	4
2018.10.12	1.85638	1.86188	1.84661	1.84763	200381	254298	4
2018.10.15	1.83962	1.84694	1.83819	1.84433	193379	246663	4
2018.10.16	1.84426	1.85624	1.83959	1.84515	191156	249065	4
2018.10.17	1.84488	1.84875	1.83517	1.84443	189352	238085	4
2018.10.18	1.84443	1.84443	1.83151	1.83353	203577	253147	4
2018.10.19	1.83341	1.83815	1.82362	1.83456	200482	258920	4
2018.10.22	1.83652	1.84207	1.82535	1.82995	185239	240845	4
2018.10.23	1.82936	1.84590	1.82882	1.83221	216841	279717	4
2018.10.24	1.83147	1.83351	1.81825	1.82397	226574	279978	4
2018.10.25	1.82416	1.82866	1.80680	1.80984	216066	269580	4
2018.10.26	1.80946	1.82449	1.80743	1.80797	243763	305030	4
2018.10.29	1.80637	1.81566	1.80435	1.81260	203352	262915	4
2018.10.30	1.81252	1.81377	1.78605	1.78731	201292	248132	4
2018.10.31	1.78701	1.80820	1.78638	1.80476	193144	238940	4
2018.11.01	1.80452	1.80927	1.79457	1.80446	215268	275276	3
2018.11.02	1.80435	1.80578	1.79314	1.80097	220061	284115	3
2018.11.05	1.81037	1.81037	1.80191	1.80816	166355	209210	4
2018.11.06	1.80791	1.81483	1.79986	1.80667	186200	233659	4
2018.11.07	1.80636	1.81472	1.80040	1.80323	217430	268343	1
2018.11.08	1.80276	1.80668	1.79392	1.79966	211787	258528	3
2018.11.09	1.79971	1.80276	1.79311	1.79412	219893	275125	4
2018.11.12	1.78837	1.79332	1.78241	1.79093	208113	255920	4
2018.11.13	1.79062	1.80655	1.78403	1.79624	232996	300209	2
2018.11.14	1.79479	1.80583	1.78610	1.79448	247251	326089	4
2018.11.15	1.79543	1.79728	1.75019	1.75442	257052	345303	4
2018.11.16	1.75420	1.76956	1.74750	1.74865	210196	273714	4
2018.11.19	1.75716	1.76539	1.75221	1.76109	175266	224176	2
2018.11.20	1.76093	1.77303	1.75949	1.77243	208111	268629	5
2018.11.21	1.77244	1.77495	1.75595	1.75896	183668	233735	4
2018.11.22	1.75858	1.78159	1.75730	1.77468	153542	200576	4
2018.11.23	1.77462	1.77778	1.76848	1.76874	169330	219766	5
2018.11.26	1.77316	1.77550	1.76413	1.77315	173476	224944	5
2018.11.27	1.77326	1.77542	1.75752	1.76365	205369	258401	4
2018.11.28	1.76361	1.76917	1.74936	1.75533	191449	241999	4
2018.11.29	1.75533	1.75890	1.73905	1.74668	202197	256268	4
2018.11.30	1.74665	1.75153	1.74210	1.74214	201048	257609	4
2018.12.03	1.72972	1.73750	1.72083	1.72911	198969	254162	4
2018.12.04	1.72916	1.73696	1.72371	1.73215	217040	276470	4
2018.12.05	1.73215	1.75543	1.72892	1.75131	173881	232588	4
2018.12.06	1.75111	1.77438	1.74934	1.76567	231570	304272	4
2018.12.07	1.76551	1.77262	1.76066	1.76741	205229	264664	4
2018.12.10	1.76757	1.77241	1.74126	1.74628	211469	277826	4
2018.12.11	1.74642	1.75565	1.73201	1.73203	218048	291591	4
2018.12.12	1.73162	1.75541	1.72900	1.74802	224845	293366	4
2018.12.13	1.74742	1.75375	1.74247	1.75048	197685	255942	4
2018.12.14	1.75111	1.75982	1.74789	1.75302	199814	264751	4
2018.12.17	1.75552	1.76197	1.75040	1.75733	192942	244702	4
2018.12.18	1.75639	1.76514	1.75239	1.75969	209941	277056	4
2018.12.19	1.75946	1.77981	1.75566	1.77356	308890	411330	3
2018.12.20	1.77351	1.78487	1.77118	1.77949	386287	513847	4
2018.12.21	1.77949	1.79577	1.77741	1.79522	402357	539734	4
2018.12.24	1.79602	1.80517	1.78969	1.80308	314867	459471	4
2018.12.25	1.80063	1.80228	1.79606	1.79834	2799	2842	34
2018.12.26	1.79904	1.80817	1.78664	1.78711	281203	396859	4
2018.12.27	1.78676	1.80434	1.78597	1.79694	450783	618930	4
2018.12.28	1.79686	1.80469	1.79285	1.80262	349736	486494	4
2018.12.31	1.80099	1.81745	1.79462	1.80746	269536	363688	4
2019.01.02	1.80709	1.81892	1.79571	1.80427	377560	534303	4
2019.01.03	1.80442	1.84076	1.79856	1.80236	426597	592878	4
2019.01.04	1.80237	1.80696	1.78601	1.78644	393609	536152	4
2019.01.07	1.78750	1.79274	1.78239	1.78677	307264	407448	3
2019.01.08	1.78672	1.79433	1.77969	1.78043	316687	435015	4
2019.01.09	1.77993	1.78448	1.77539	1.78311	317545	411131	3
2019.01.10	1.78311	1.78852	1.77072	1.77309	304403	393237	1
2019.01.11	1.77287	1.78499	1.76117	1.77852	315644	417113	4
2019.01.14	1.78121	1.79441	1.78024	1.78647	283799	380836	4
2019.01.15	1.78599	1.79033	1.76403	1.78526	338983	456524	4
2019.01.16	1.78487	1.79666	1.78271	1.79608	312365	428229	4
2019.01.17	1.79558	1.81008	1.79381	1.80486	325699	462769	4
2019.01.18	1.80482	1.80706	1.79136	1.79667	292454	418908	3
2019.01.21	1.79596	1.80431	1.79136	1.80032	217204	302430	4
2019.01.22	1.80030	1.82118	1.80000	1.81792	294129	402147	3
2019.01.23	1.81796	1.83448	1.81331	1.82901	321174	457021	3
2019.01.24	1.82882	1.84330	1.82576	1.84171	288782	394750	4
2019.01.25	1.84093	1.85217	1.83236	1.83823	298353	418699	3
2019.01.28	1.83702	1.84072	1.83049	1.83538	267991	366157	4
2019.01.29	1.83538	1.84414	1.82555	1.82560	349010	505280	4
2019.01.30	1.82573	1.82924	1.80371	1.80946	339376	480065	4
2019.01.31	1.80946	1.81062	1.79979	1.80094	334405	483484	4
2019.02.01	1.79968	1.81039	1.79358	1.80356	328488	482721	2
2019.02.04	1.80332	1.81587	1.80172	1.80344	278237	401966	4
2019.02.05	1.80327	1.81211	1.78682	1.78854	281846	400546	4
2019.02.06	1.78795	1.82012	1.78794	1.81944	313692	471160	4
2019.02.07	1.81944	1.82935	1.80856	1.82349	314092	458906	1
2019.02.08	1.82349	1.83430	1.82166	1.82554	263321	371662	5
2019.02.11	1.82278	1.82580	1.81853	1.82041	279553	396210	3
2019.02.12	1.82041	1.82339	1.81262	1.81656	288692	406948	4
