<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.02.26	1.91663	1.91981	1.90623	1.91232	129393	147192	7
2018.02.27	1.91192	1.92315	1.91094	1.92188	148409	170912	5
2018.02.28	1.92163	1.92758	1.90670	1.90802	149596	168943	4
2018.03.01	1.90824	1.91275	1.89422	1.90001	170836	190320	6
2018.03.02	1.89838	1.91012	1.89132	1.90459	166841	186589	6
2018.03.05	1.90424	1.91796	1.90393	1.91599	148969	167391	6
2018.03.06	1.91641	1.91738	1.90091	1.90441	154417	175182	9
2018.03.07	1.90331	1.91321	1.90150	1.90798	171874	199203	6
2018.03.08	1.90690	1.91398	1.89703	1.90197	158042	180731	5
2018.03.09	1.90151	1.90483	1.89534	1.90142	145085	163217	12
2018.03.12	1.89571	1.90751	1.89226	1.90544	115467	128649	8
2018.03.13	1.90544	1.90767	1.89318	1.90574	130464	145583	10
2018.03.14	1.90558	1.90778	1.90092	1.90418	135000	150626	13
2018.03.15	1.90420	1.91862	1.90323	1.91443	141282	155587	4
2018.03.16	1.91416	1.93374	1.91342	1.93143	130895	142913	4
2018.03.19	1.92965	1.95283	1.92868	1.93553	158512	176150	4
2018.03.20	1.93558	1.95105	1.93535	1.94812	146052	161008	6
2018.03.21	1.94785	1.96415	1.94692	1.95597	162637	180190	4
2018.03.22	1.95544	1.96312	1.94915	1.95586	176553	197687	4
2018.03.23	1.95575	1.95784	1.94381	1.95262	168476	185279	4
2018.03.26	1.95368	1.95552	1.94263	1.94924	128884	144246	8
2018.03.27	1.94898	1.95387	1.93706	1.94831	144554	157451	4
2018.03.28	1.94666	1.95492	1.94510	1.95154	151478	166897	5
2018.03.29	1.95130	1.95765	1.93633	1.93642	133115	145914	4
2018.03.30	1.93596	1.94208	1.93357	1.93430	115065	122373	30
2018.04.02	1.93565	1.94771	1.93547	1.94601	93307	101991	11
2018.04.03	1.94623	1.95228	1.93277	1.93672	132961	144667	9
2018.04.04	1.93647	1.93973	1.92227	1.92685	142366	155537	6
2018.04.05	1.92581	1.93234	1.91797	1.92200	125495	136821	4
2018.04.06	1.92341	1.94189	1.92260	1.93699	156590	173871	10
2018.04.09	1.93589	1.94084	1.92951	1.93386	131003	142140	10
2018.04.10	1.93353	1.93481	1.92110	1.92468	141674	154850	7
2018.04.11	1.92476	1.93215	1.92244	1.92639	136270	149172	10
2018.04.12	1.92476	1.93160	1.91711	1.92794	137786	153488	6
2018.04.13	1.92896	1.94049	1.92494	1.93554	116332	127629	6
2018.04.16	1.93471	1.95092	1.93364	1.94683	108337	114916	9
2018.04.17	1.94549	1.95606	1.94535	1.94590	120693	134985	15
2018.04.18	1.94492	1.95403	1.93831	1.93930	120251	127165	4
2018.04.19	1.93641	1.95237	1.93441	1.93558	138398	143385	8
2018.04.20	1.93572	1.94967	1.93557	1.94059	131689	137112	4
2018.04.23	1.93957	1.95099	1.93803	1.94971	112230	120465	2
2018.04.24	1.94982	1.96520	1.94757	1.96223	115127	119936	1
2018.04.25	1.96257	1.97479	1.96091	1.97067	120695	128870	5
2018.04.26	1.96713	1.97567	1.96707	1.96971	129441	140829	7
2018.04.27	1.97000	1.97524	1.94206	1.94410	133885	143340	4
2018.04.30	1.94422	1.95720	1.94286	1.95609	124170	133274	6
2018.05.01	1.95363	1.95807	1.94145	1.94234	116061	122158	1
2018.05.02	1.94220	1.94701	1.93620	1.93975	148131	153101	11
2018.05.03	1.93911	1.94137	1.92622	1.92695	144510	149946	9
2018.05.04	1.92719	1.93573	1.92559	1.92630	119761	128391	1
2018.05.07	1.92631	1.93387	1.92540	1.93194	107194	117962	1
2018.05.08	1.93077	1.94482	1.92851	1.94339	131790	137778	10
2018.05.09	1.94287	1.94718	1.93829	1.93963	136241	147924	7
2018.05.10	1.94742	1.96481	1.93909	1.94146	166661	178082	7
2018.05.11	1.93974	1.94897	1.93739	1.94291	126248	136393	9
2018.05.14	1.94654	1.96251	1.94320	1.96050	115860	125042	8
2018.05.15	1.96041	1.96988	1.95493	1.96734	142154	155204	6
2018.05.16	1.96698	1.96902	1.95141	1.95551	150854	162348	7
2018.05.17	1.95440	1.96639	1.95424	1.96491	148405	161165	4
2018.05.18	1.96174	1.96627	1.94519	1.94519	129883	144306	6
2018.05.21	1.94570	1.95204	1.93190	1.93231	132123	145829	4
2018.05.22	1.93119	1.94019	1.92652	1.93587	134504	146358	5
2018.05.23	1.93640	1.94529	1.92839	1.92988	171289	187072	9
2018.05.24	1.92733	1.93934	1.92577	1.93035	162399	178109	5
2018.05.25	1.92934	1.93189	1.92122	1.92138	143357	158289	6
2018.05.28	1.92262	1.92381	1.91375	1.91661	113277	126627	9
2018.05.29	1.91531	1.92203	1.90845	1.91967	163731	177874	9
2018.05.30	1.92000	1.92514	1.89842	1.90040	162236	174084	8
2018.05.31	1.89975	1.90751	1.89262	1.89839	156102	171349	7
2018.06.01	1.89706	1.91387	1.89247	1.91035	145091	166520	4
2018.06.04	1.90991	1.91347	1.89184	1.89319	141925	154225	6
2018.06.05	1.89279	1.90723	1.89078	1.90630	143128	157718	11
2018.06.06	1.90499	1.90966	1.89989	1.90684	138876	153163	8
2018.06.07	1.90590	1.91245	1.89901	1.90929	144592	163380	5
2018.06.08	1.90781	1.91419	1.90223	1.90731	128721	143215	6
2018.06.11	1.90825	1.90952	1.89745	1.90470	106965	119703	7
2018.06.12	1.90474	1.91079	1.89686	1.90783	129504	142687	8
2018.06.13	1.90863	1.91014	1.89279	1.90398	124990	136335	7
2018.06.14	1.90232	1.91115	1.89314	1.90036	152647	165086	5
2018.06.15	1.90028	1.91599	1.90019	1.91302	141213	154488	4
2018.06.18	1.91143	1.91739	1.90308	1.90842	113497	123440	7
2018.06.19	1.90731	1.91986	1.90612	1.90746	146717	159092	5
2018.06.20	1.90811	1.92190	1.90336	1.91876	133519	148356	10
2018.06.21	1.91811	1.93000	1.91264	1.92747	165193	182653	4
2018.06.22	1.92793	1.92957	1.91468	1.91897	137595	150386	7
2018.06.25	1.91670	1.92825	1.91538	1.92483	123104	136060	9
2018.06.26	1.92253	1.93251	1.92212	1.92874	128537	139352	7
2018.06.27	1.92651	1.94139	1.92609	1.92916	150446	170714	8
2018.06.28	1.93121	1.94028	1.92562	1.93516	155039	165317	4
2018.06.29	1.93399	1.95123	1.93245	1.94823	156000	167447	13
2018.07.02	1.94250	1.96175	1.94088	1.95670	135803	146064	4
2018.07.03	1.95752	1.96200	1.95041	1.95237	132382	146717	10
2018.07.04	1.95183	1.95864	1.94724	1.95539	105023	115984	4
2018.07.05	1.95483	1.95813	1.94420	1.94672	143133	160278	12
2018.07.06	1.94722	1.94792	1.93506	1.94294	119138	133724	7
2018.07.09	1.94691	1.95286	1.92903	1.93816	134517	147924	7
2018.07.10	1.93797	1.94805	1.93174	1.94091	117815	132247	9
2018.07.11	1.94362	1.95506	1.94236	1.95343	125394	139710	5
2018.07.12	1.95301	1.95645	1.94739	1.94749	102191	116133	9
2018.07.13	1.94737	1.95747	1.94296	1.95511	109026	122104	7
2018.07.16	1.95572	1.95793	1.95231	1.95262	86065	96879	10
2018.07.17	1.95237	1.95858	1.93042	1.93255	122811	137118	4
2018.07.18	1.93034	1.94006	1.91951	1.92312	112433	126374	7
2018.07.19	1.92249	1.93470	1.92080	1.93040	133590	148425	8
