<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.12.19	109.539	109.685	109.181	109.367	44062	86508	1
2019.12.20	109.361	109.525	109.256	109.429	35247	71371	1
2019.12.23	109.400	109.538	109.339	109.396	34338	73040	1
2019.12.24	109.389	109.441	109.325	109.378	36713	61734	1
2019.12.25	109.374	109.414	109.273	109.319	3981	6329	1
2019.12.26	109.321	109.684	109.320	109.634	30326	87053	1
2019.12.27	109.624	109.624	109.388	109.421	55577	95666	1
2019.12.30	109.408	109.472	108.768	108.874	45028	89385	1
2019.12.31	108.874	108.882	108.470	108.631	39205	71440	1
2020.01.02	108.730	108.864	108.211	108.567	46470	216179	1
2020.01.03	108.556	108.630	107.839	108.047	83358	186294	1
2020.01.06	107.838	108.505	107.770	108.363	71835	140744	1
2020.01.07	108.361	108.629	108.240	108.440	64929	127835	1
2020.01.08	108.440	109.244	107.651	109.104	141055	246948	1
2020.01.09	109.104	109.581	109.012	109.514	63753	126899	1
2020.01.10	109.512	109.689	109.432	109.451	46417	93028	1
2020.01.13	109.528	109.945	109.504	109.943	38289	83149	1
2020.01.14	109.940	110.212	109.853	109.983	56911	113816	1
2020.01.15	109.974	110.013	109.788	109.893	47085	94477	1
2020.01.16	109.884	110.178	109.846	110.152	38980	81412	1
2020.01.17	110.137	110.290	110.047	110.102	41415	92438	1
2020.01.20	110.083	110.217	110.079	110.179	30269	56297	1
2020.01.21	110.179	110.223	109.761	109.860	55082	103735	1
2020.01.22	109.858	110.097	109.828	109.835	46472	94760	1
2020.01.23	109.830	109.861	109.266	109.486	61660	129248	1
2020.01.24	109.486	109.653	109.172	109.267	56577	107127	1
2020.01.27	108.916	109.137	108.731	108.884	91122	175236	1
2020.01.28	108.885	109.203	108.756	109.138	63774	135858	1
2020.01.29	109.138	109.265	108.976	109.010	59881	115748	1
2020.01.30	109.010	109.064	108.583	108.950	101185	195984	1
2020.01.31	108.951	109.136	108.308	108.308	91679	181080	1
2020.02.03	108.416	108.798	108.315	108.667	85933	172789	1
2020.02.04	108.681	109.543	108.548	109.519	70667	125563	1
2020.02.05	109.518	109.845	109.303	109.816	77814	143175	1
2020.02.06	109.815	110.004	109.687	109.987	61238	109277	1
2020.02.07	109.986	110.021	109.532	109.699	75574	134781	1
