<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.02.15	0.94441	0.94715	0.94242	0.94573	186822	0	1
2019.02.18	0.94523	0.94768	0.94278	0.94389	126247	0	1
2019.02.19	0.94374	0.94838	0.94149	0.94654	173932	0	1
2019.02.20	0.94639	0.94713	0.94242	0.94389	202922	0	1
2019.02.21	0.94380	0.94879	0.93184	0.93804	269148	0	1
2019.02.22	0.93805	0.94243	0.93678	0.93703	225148	0	1
2019.02.25	0.93716	0.94703	0.93656	0.94524	195091	0	1
2019.02.26	0.94501	0.94735	0.94369	0.94650	181213	0	1
2019.02.27	0.94568	0.94753	0.93753	0.93938	339954	0	1
2019.02.28	0.93920	0.94190	0.93182	0.93443	228264	0	1
2019.03.01	0.93421	0.94198	0.93160	0.94195	224381	0	1
2019.03.04	0.94366	0.94431	0.94058	0.94348	187368	0	1
2019.03.05	0.94326	0.94610	0.94144	0.94583	156005	0	1
2019.03.06	0.94561	0.94715	0.93891	0.94500	162858	0	1
2019.03.07	0.94514	0.94784	0.94291	0.94393	158624	0	1
2019.03.08	0.94378	0.94677	0.94189	0.94523	159799	0	1
2019.03.11	0.94292	0.94830	0.94292	0.94684	111241	0	1
2019.03.12	0.94666	0.94908	0.94544	0.94560	133883	0	1
2019.03.13	0.94557	0.94577	0.94118	0.94354	128672	0	1
2019.03.14	0.94343	0.94364	0.93863	0.94197	136475	0	1
2019.03.15	0.94184	0.94726	0.94113	0.94519	182835	0	1
2019.03.18	0.94461	0.94816	0.94383	0.94721	164878	0	1
2019.03.19	0.94702	0.94791	0.94125	0.94443	190513	0	1
2019.03.20	0.94388	0.94812	0.94129	0.94673	223084	0	1
2019.03.21	0.94653	0.95223	0.94572	0.95038	200802	0	1
2019.03.22	0.95056	0.95224	0.94795	0.95074	136509	0	3
2019.03.25	0.95007	0.95484	0.94929	0.95314	110325	0	3
2019.03.26	0.95317	0.95631	0.95239	0.95464	107339	0	3
2019.03.27	0.95450	0.95562	0.94899	0.95008	115587	0	3
2019.03.28	0.94975	0.95283	0.94855	0.95084	107646	0	3
2019.03.29	0.95042	0.95344	0.94655	0.94764	99244	0	3
2019.04.01	0.94981	0.95240	0.94598	0.94663	100850	0	3
2019.04.02	0.94621	0.94889	0.94154	0.94299	107305	0	3
2019.04.03	0.94286	0.94995	0.94148	0.94913	104001	0	3
2019.04.04	0.94906	0.95099	0.94835	0.95023	90949	0	3
2019.04.05	0.94991	0.95500	0.94915	0.95098	85608	0	3
2019.04.08	0.95075	0.95124	0.94813	0.94869	82007	0	3
2019.04.09	0.94862	0.95105	0.94775	0.94989	85149	0	3
2019.04.10	0.94932	0.95551	0.94801	0.95514	94161	0	3
2019.04.11	0.95482	0.95652	0.95211	0.95319	94098	0	3
2019.04.12	0.95287	0.95819	0.95189	0.95575	111904	0	3
2019.04.15	0.95669	0.96020	0.95429	0.95865	94344	0	3
2019.04.16	0.95866	0.95961	0.95589	0.95773	105452	0	3
2019.04.17	0.95763	0.96145	0.95518	0.95733	109078	0	3
2019.04.18	0.95751	0.96075	0.95521	0.95633	104277	0	3
2019.04.19	0.95588	0.95763	0.95518	0.95723	32846	0	3
2019.04.22	0.95705	0.95756	0.95140	0.95231	58672	0	3
2019.04.23	0.95187	0.95408	0.95021	0.95323	91122	0	3
2019.04.24	0.95307	0.95370	0.94452	0.94644	121117	0	3
2019.04.25	0.94597	0.94764	0.94380	0.94604	96086	0	3
2019.04.26	0.94572	0.95010	0.94470	0.94789	107819	0	3
2019.04.29	0.94669	0.95030	0.94669	0.94948	68833	0	3
2019.04.30	0.94940	0.95094	0.94389	0.94403	100699	0	3
2019.05.01	0.94326	0.94588	0.94184	0.94243	88695	0	3
2019.05.02	0.94281	0.94503	0.94119	0.94293	95928	0	3
2019.05.03	0.94283	0.94324	0.94058	0.94288	97622	0	3
2019.05.06	0.93791	0.94304	0.93727	0.94053	111837	0	3
2019.05.07	0.93964	0.94561	0.93703	0.94445	123170	0	3
2019.05.08	0.94456	0.94568	0.94148	0.94188	141043	0	3
2019.05.09	0.94146	0.94295	0.93927	0.94153	143541	0	3
2019.05.10	0.94166	0.94318	0.93740	0.93913	211539	0	3
2019.05.13	0.93851	0.93987	0.93474	0.93632	109956	0	3
2019.05.14	0.93542	0.93736	0.93416	0.93494	97183	0	3
2019.05.15	0.93452	0.93516	0.93014	0.93099	106722	0	3
2019.05.16	0.93097	0.93160	0.92622	0.92754	93766	0	3
2019.05.17	0.92747	0.92982	0.92301	0.92464	116076	0	3
2019.05.20	0.92879	0.93128	0.92637	0.92768	91880	0	3
2019.05.21	0.92720	0.92995	0.92130	0.92268	100103	0	3
2019.05.22	0.92251	0.92489	0.92016	0.92453	102250	0	3
2019.05.23	0.92442	0.92979	0.92335	0.92938	116259	0	3
2019.05.24	0.92941	0.93182	0.92735	0.93098	95078	0	3
2019.05.27	0.93111	0.93236	0.92917	0.92984	61239	0	3
2019.05.28	0.92982	0.93450	0.92954	0.93409	136177	0	3
2019.05.29	0.93400	0.93684	0.93347	0.93506	164501	0	3
2019.05.30	0.93492	0.93669	0.93168	0.93299	149370	0	3
2019.05.31	0.93292	0.93909	0.93265	0.93749	218731	0	3
2019.06.03	0.93651	0.93960	0.93634	0.93764	102954	0	3
2019.06.04	0.93746	0.93946	0.93543	0.93623	95654	0	3
2019.06.05	0.93631	0.93748	0.93396	0.93494	89604	0	3
2019.06.06	0.93477	0.93675	0.93212	0.93223	98306	0	3
2019.06.07	0.93196	0.93249	0.92868	0.92918	98694	0	3
2019.06.10	0.92754	0.92851	0.92313	0.92344	80822	0	3
2019.06.11	0.92326	0.92547	0.92119	0.92460	86773	0	3
2019.06.12	0.92463	0.92494	0.92215	0.92439	90825	0	3
2019.06.13	0.92442	0.92471	0.91801	0.92149	90122	0	3
2019.06.14	0.92132	0.92207	0.91869	0.92134	85000	0	3
2019.06.17	0.92142	0.92296	0.91785	0.91908	57343	0	3
2019.06.18	0.91906	0.92103	0.91607	0.91982	81755	0	3
2019.06.19	0.91976	0.92038	0.91358	0.91413	81930	0	3
2019.06.20	0.91371	0.91478	0.91139	0.91323	103608	0	3
2019.06.21	0.91301	0.91614	0.91054	0.91568	94650	0	3
2019.06.24	0.91568	0.91960	0.91546	0.91775	83010	0	3
2019.06.25	0.91742	0.91902	0.91629	0.91655	118422	0	3
2019.06.26	0.91657	0.91968	0.91582	0.91693	97656	0	3
2019.06.27	0.91667	0.91882	0.91625	0.91758	68773	0	3
2019.06.28	0.91751	0.91994	0.91543	0.91988	84298	0	3
2019.07.01	0.91876	0.92036	0.91247	0.91443	76382	0	3
2019.07.02	0.91461	0.91900	0.91379	0.91648	69892	0	3
2019.07.03	0.91651	0.92050	0.91515	0.91803	59077	0	3
2019.07.04	0.91767	0.92009	0.91599	0.91633	39882	0	3
2019.07.05	0.91616	0.91812	0.91203	0.91228	58446	0	3
2019.07.08	0.91158	0.91423	0.91126	0.91330	46479	0	3
2019.07.09	0.91296	0.91367	0.90841	0.90958	50277	0	3
2019.07.10	0.90921	0.91376	0.90728	0.91033	65971	0	3
2019.07.11	0.91011	0.91365	0.90859	0.91147	123923	0	3
2019.07.12	0.91147	0.91569	0.91045	0.91490	63027	0	3
2019.07.15	0.91388	0.91877	0.91388	0.91848	53253	0	3
2019.07.16	0.91846	0.91916	0.91541	0.91758	73606	0	3
2019.07.17	0.91768	0.91870	0.91425	0.91503	55834	0	3
2019.07.18	0.91476	0.92272	0.91428	0.92159	79259	0	3
2019.07.19	0.92157	0.92426	0.91910	0.91983	79041	0	3
2019.07.22	0.91933	0.92396	0.91779	0.92293	58219	0	3
2019.07.23	0.92281	0.92472	0.91911	0.92014	58593	0	3
2019.07.24	0.92014	0.92048	0.91613	0.91688	60797	0	3
2019.07.25	0.91659	0.91736	0.91333	0.91518	77637	0	3
2019.07.26	0.91496	0.91518	0.90958	0.90969	56885	0	3
2019.07.29	0.90905	0.91054	0.90755	0.90833	39399	0	3
2019.07.30	0.90833	0.90955	0.90353	0.90385	48429	0	3
2019.07.31	0.90367	0.90678	0.90160	0.90294	101367	0	3
2019.08.01	0.90271	0.90678	0.89818	0.89858	111316	0	3
2019.08.02	0.89801	0.90129	0.89697	0.89738	114577	0	3
2019.08.05	0.89754	0.89785	0.89184	0.89278	109945	0	3
2019.08.06	0.89136	0.89843	0.89041	0.89708	110853	0	3
2019.08.07	0.89726	0.90210	0.88894	0.89913	142483	0	3
2019.08.08	0.89856	0.90513	0.89748	0.89963	96340	0	3
2019.08.09	0.89926	0.90331	0.89555	0.89640	113614	0	3
2019.08.12	0.89485	0.89825	0.89217	0.89358	91938	0	3
2019.08.13	0.89330	0.90099	0.89296	0.89863	158218	0	3
2019.08.14	0.89856	0.89970	0.89472	0.89855	185746	0	3
2019.08.15	0.89864	0.90427	0.89824	0.90208	219580	0	3
2019.08.16	0.90196	0.90477	0.89913	0.89948	151674	0	3
2019.08.19	0.89893	0.90222	0.89780	0.90113	105174	0	3
2019.08.20	0.90121	0.90464	0.90032	0.90268	113021	0	3
2019.08.21	0.90256	0.90384	0.90022	0.90128	157418	0	3
2019.08.22	0.90086	0.90172	0.89777	0.89858	135373	0	3
2019.08.23	0.89871	0.90077	0.89608	0.89708	515396	0	3
2019.08.26	0.89536	0.90137	0.89057	0.89801	331845	0	3
2019.08.27	0.89791	0.89842	0.89305	0.89693	228701	0	3
2019.08.28	0.89663	0.89876	0.89565	0.89587	300700	0	3
