<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.06.06	0.76152	0.76765	0.76114	0.76671	60143	112647	2
2018.06.07	0.76672	0.76726	0.76122	0.76204	60481	115785	2
2018.06.08	0.76208	0.76268	0.75603	0.75982	56141	110656	2
2018.06.11	0.75886	0.76213	0.75880	0.76060	38483	72876	2
2018.06.12	0.76062	0.76233	0.75654	0.75701	54267	106707	3
2018.06.13	0.75698	0.76086	0.75290	0.75765	56637	101811	2
2018.06.14	0.75765	0.75823	0.74746	0.74765	69864	134938	2
2018.06.15	0.74753	0.74802	0.74384	0.74384	60427	109290	2
2018.06.18	0.74412	0.74540	0.74133	0.74220	42229	79385	2
2018.06.19	0.74215	0.74266	0.73470	0.73775	71747	133249	1
2018.06.20	0.73775	0.74084	0.73665	0.73671	61897	116443	2
2018.06.21	0.73668	0.73935	0.73453	0.73752	80266	159607	2
2018.06.22	0.73728	0.74433	0.73724	0.74387	67336	135274	1
2018.06.25	0.74371	0.74423	0.73960	0.74137	60874	122396	2
2018.06.26	0.74128	0.74228	0.73796	0.73915	66702	138006	2
2018.06.27	0.73918	0.74069	0.73225	0.73381	75466	222859	1
2018.06.28	0.73380	0.73617	0.73296	0.73476	69706	144589	2
2018.06.29	0.73505	0.74089	0.73354	0.74026	74835	147553	3
2018.07.02	0.74049	0.74049	0.73100	0.73369	57161	113734	1
2018.07.03	0.73370	0.74039	0.73141	0.73845	62519	123260	2
2018.07.04	0.73848	0.74240	0.73740	0.73808	52290	96818	1
2018.07.05	0.73813	0.74078	0.73611	0.73866	63419	126113	3
2018.07.06	0.73854	0.74437	0.73758	0.74271	59259	118124	2
2018.07.09	0.74307	0.74835	0.74278	0.74652	52650	103446	2
2018.07.10	0.74652	0.74836	0.74301	0.74569	54209	106981	3
2018.07.11	0.74558	0.74560	0.73634	0.73657	79828	152212	2
2018.07.12	0.73655	0.74195	0.73599	0.74069	56777	103007	2
2018.07.13	0.74069	0.74236	0.73680	0.74230	55059	102518	2
2018.07.16	0.74190	0.74419	0.74087	0.74160	52747	107425	1
2018.07.17	0.74162	0.74379	0.73756	0.73867	62572	125537	2
2018.07.18	0.73846	0.74075	0.73428	0.73970	59322	120629	2
2018.07.19	0.73976	0.74411	0.73222	0.73549	80448	160595	2
2018.07.20	0.73511	0.74307	0.73177	0.74166	82440	168049	2
2018.07.23	0.74180	0.74375	0.73713	0.73783	59222	118942	2
2018.07.24	0.73775	0.74338	0.73593	0.74195	60867	116666	2
2018.07.25	0.74150	0.74643	0.73917	0.74537	68268	132147	3
2018.07.26	0.74538	0.74628	0.73717	0.73761	64430	124758	2
2018.07.27	0.73761	0.74143	0.73697	0.73989	56792	115464	3
2018.07.30	0.73976	0.74130	0.73853	0.74022	43938	86588	3
2018.07.31	0.74019	0.74405	0.74019	0.74192	59777	114860	3
2018.08.01	0.74263	0.74286	0.73896	0.74032	59977	117853	2
2018.08.02	0.74031	0.74110	0.73548	0.73575	54040	114986	2
2018.08.03	0.73560	0.74113	0.73479	0.73948	60729	119000	1
2018.08.06	0.73969	0.74051	0.73739	0.73862	42824	81104	1
2018.08.07	0.73858	0.74393	0.73809	0.74210	50103	92605	3
2018.08.08	0.74177	0.74391	0.73831	0.74285	46449	81397	2
2018.08.09	0.74253	0.74528	0.73716	0.73716	55467	102308	1
2018.08.10	0.73714	0.73799	0.72804	0.72965	80724	145243	1
2018.08.13	0.72724	0.72997	0.72563	0.72657	74439	136572	2
2018.08.14	0.72692	0.72833	0.72239	0.72405	66208	121991	2
2018.08.15	0.72382	0.72474	0.72021	0.72380	70550	125856	2
2018.08.16	0.72377	0.72863	0.72137	0.72575	73681	124815	2
2018.08.17	0.72571	0.73192	0.72524	0.73148	63143	110867	2
2018.08.20	0.73142	0.73433	0.72954	0.73370	51476	94508	1
2018.08.21	0.73361	0.73815	0.73328	0.73646	61482	105834	2
2018.08.22	0.73646	0.73697	0.73335	0.73447	60636	110735	2
2018.08.23	0.73456	0.73544	0.72402	0.72437	60266	107542	1
2018.08.24	0.72430	0.73442	0.72375	0.73234	63232	116482	2
2018.08.27	0.73252	0.73563	0.73071	0.73481	52009	99868	2
2018.08.28	0.73469	0.73622	0.73211	0.73344	58254	108495	3
2018.08.29	0.73338	0.73485	0.72746	0.73101	67640	125246	2
2018.08.30	0.73096	0.73142	0.72491	0.72602	63591	115073	2
2018.08.31	0.72605	0.72672	0.71754	0.71896	70564	126466	2
2018.09.03	0.71891	0.72232	0.71657	0.72131	47660	86010	2
2018.09.04	0.72118	0.72352	0.71569	0.71741	63311	131693	2
2018.09.05	0.71747	0.72178	0.71443	0.71904	65990	125281	2
2018.09.06	0.71901	0.72107	0.71658	0.71974	65466	120436	2
2018.09.07	0.71970	0.72012	0.70983	0.71031	70977	129839	1
2018.09.10	0.71021	0.71315	0.70988	0.71121	49614	93618	2
2018.09.11	0.71121	0.71286	0.70848	0.71164	58206	105968	2
2018.09.12	0.71187	0.71823	0.70931	0.71660	59911	112095	2
2018.09.13	0.71652	0.72289	0.71642	0.71899	58750	107176	1
2018.09.14	0.71914	0.72159	0.71502	0.71509	54710	103620	2
2018.09.17	0.71530	0.71961	0.71416	0.71778	45420	84702	2
2018.09.18	0.71778	0.72232	0.71440	0.72179	67103	119734	1
2018.09.19	0.72185	0.72747	0.72095	0.72608	60861	113011	1
2018.09.20	0.72602	0.72926	0.72535	0.72915	56484	105231	1
2018.09.21	0.72915	0.73038	0.72626	0.72863	54658	100067	2
2018.09.24	0.72604	0.72813	0.72504	0.72518	48235	89262	1
2018.09.25	0.72517	0.72628	0.72358	0.72494	52746	94277	3
2018.09.26	0.72494	0.73145	0.72404	0.72560	59817	104337	1
2018.09.27	0.72560	0.72681	0.72049	0.72060	57756	97210	1
2018.09.28	0.72060	0.72409	0.72018	0.72223	53840	96689	1
2018.10.01	0.72246	0.72316	0.72067	0.72211	52838	94390	2
2018.10.02	0.72215	0.72375	0.71621	0.71844	63834	113700	1
2018.10.03	0.71839	0.71965	0.71001	0.71001	61299	107380	2
2018.10.04	0.71002	0.71115	0.70652	0.70729	65522	117901	2
2018.10.05	0.70716	0.70868	0.70421	0.70458	62741	110597	1
2018.10.08	0.70540	0.70809	0.70410	0.70759	54638	98901	1
2018.10.09	0.70763	0.71057	0.70538	0.71022	62152	116435	2
