<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.04.09	1.79889	1.80935	1.79310	1.79400	98337	112188	5
2018.04.10	1.79349	1.79955	1.78301	1.78609	110786	129994	6
2018.04.11	1.78573	1.79315	1.78159	1.78302	102509	118561	6
2018.04.12	1.78267	1.79485	1.78084	1.79059	107553	123685	4
2018.04.13	1.78983	1.79812	1.78880	1.79443	91818	106960	5
2018.04.16	1.79448	1.80501	1.79186	1.80139	85898	99734	5
2018.04.17	1.80095	1.80563	1.79024	1.79251	85025	103040	6
2018.04.18	1.79236	1.79998	1.78410	1.79285	92131	111948	5
2018.04.19	1.79269	1.79672	1.78168	1.78415	104229	127568	6
2018.04.20	1.78415	1.78888	1.77432	1.78639	102036	124314	8
2018.04.23	1.78524	1.79266	1.78289	1.79068	87058	104013	9
2018.04.24	1.79058	1.79403	1.78702	1.79332	96135	116654	7
2018.04.25	1.79304	1.79767	1.78817	1.78835	102460	119458	4
2018.04.26	1.78833	1.79828	1.78582	1.79015	115262	146044	8
2018.04.27	1.78982	1.79392	1.76659	1.76714	113086	135665	4
2018.04.30	1.76759	1.77081	1.76016	1.76623	100834	121251	9
2018.05.01	1.76654	1.76784	1.74814	1.74831	114656	140933	8
2018.05.02	1.74827	1.75471	1.74309	1.74787	128615	157933	7
2018.05.03	1.74798	1.75060	1.74227	1.74324	133248	163836	9
2018.05.04	1.74308	1.74722	1.73695	1.73695	109721	128985	4
2018.05.07	1.73853	1.74861	1.73841	1.74592	93490	110053	6
2018.05.08	1.74584	1.75667	1.74506	1.75348	128400	157827	8
2018.05.09	1.75348	1.75619	1.73875	1.74087	122427	145083	4
2018.05.10	1.74053	1.74190	1.72223	1.72524	149845	193060	6
2018.05.11	1.72544	1.73502	1.72253	1.73204	120801	150093	7
2018.05.14	1.73098	1.73737	1.72996	1.73672	99385	119013	4
2018.05.15	1.73663	1.74048	1.73151	1.73838	126404	153308	4
2018.05.16	1.73833	1.73891	1.72356	1.72441	128122	157488	5
2018.05.17	1.72434	1.73226	1.72182	1.73056	126451	151101	4
2018.05.18	1.73023	1.73938	1.72554	1.73484	123001	149949	6
2018.05.21	1.73233	1.73663	1.71548	1.71605	107302	126743	4
2018.05.22	1.71621	1.72250	1.71207	1.72117	117152	139529	5
2018.05.23	1.72069	1.72583	1.71162	1.71164	148016	174426	5
2018.05.24	1.71193	1.73000	1.71192	1.72299	157108	182575	5
2018.05.25	1.72278	1.73174	1.71993	1.72426	129699	153054	6
2018.05.28	1.72574	1.73310	1.72473	1.72909	99759	118252	9
2018.05.29	1.72903	1.73036	1.71776	1.72459	156142	184423	4
2018.05.30	1.72385	1.73034	1.70533	1.70978	152105	181407	4
2018.05.31	1.70971	1.72831	1.70683	1.72253	157171	186469	5
2018.06.01	1.72238	1.73199	1.71664	1.72823	139619	167649	6
2018.06.04	1.72661	1.73098	1.72002	1.72136	120655	141601	6
2018.06.05	1.72118	1.74297	1.71997	1.73607	127615	150536	4
2018.06.06	1.73459	1.73891	1.72549	1.73580	124302	146205	6
2018.06.07	1.73538	1.74649	1.73278	1.74079	135673	159361	4
2018.06.08	1.74064	1.74794	1.73229	1.73278	129185	153250	6
2018.06.11	1.74368	1.74368	1.73320	1.73548	96364	114231	7
2018.06.12	1.73507	1.74402	1.73321	1.74012	129349	151144	4
2018.06.13	1.73990	1.74169	1.73250	1.73679	122035	142954	4
2018.06.14	1.73658	1.74341	1.73063	1.73730	142364	171403	4
2018.06.15	1.73699	1.75481	1.73671	1.75090	134282	157841	4
2018.06.18	1.74928	1.75314	1.74231	1.74840	104056	122406	7
2018.06.19	1.74818	1.75422	1.74286	1.75008	143278	166765	4
2018.06.20	1.74998	1.75737	1.74680	1.75214	129836	152601	5
2018.06.21	1.75259	1.76553	1.74548	1.76119	157426	184099	5
2018.06.22	1.76137	1.77708	1.75788	1.75824	136987	160571	4
2018.06.25	1.75913	1.76893	1.75711	1.76510	133159	157900	6
2018.06.26	1.76510	1.76718	1.75540	1.75848	130398	156056	3
2018.06.27	1.75775	1.76165	1.74435	1.74882	142675	179067	4
2018.06.28	1.74902	1.74951	1.73236	1.73236	150876	176716	4
2018.06.29	1.73236	1.74408	1.73135	1.73418	164582	193323	4
2018.07.02	1.73428	1.73699	1.72857	1.73239	124335	143248	4
2018.07.03	1.73223	1.73828	1.72983	1.73286	130685	154020	4
2018.07.04	1.73293	1.74054	1.73247	1.73806	108567	125266	6
2018.07.05	1.73784	1.74420	1.73373	1.73562	137560	164077	4
2018.07.06	1.73571	1.74266	1.73023	1.73766	111375	128957	8
2018.07.09	1.74293	1.74779	1.72928	1.73709	122558	146612	5
2018.07.10	1.73709	1.74576	1.73618	1.74009	109435	127511	6
2018.07.11	1.73994	1.74491	1.73321	1.74393	144833	167418	4
2018.07.12	1.74320	1.74539	1.73663	1.73677	124812	143994	5
2018.07.13	1.73644	1.74176	1.72932	1.73988	113258	131463	6
2018.07.16	1.74048	1.74678	1.73568	1.73795	96143	112796	9
2018.07.17	1.73798	1.74108	1.72615	1.72977	122746	143599	4
2018.07.18	1.72953	1.73457	1.71952	1.72065	123493	142411	4
2018.07.19	1.72003	1.72727	1.71683	1.72722	135730	155725	5
2018.07.20	1.72688	1.72783	1.71669	1.72574	137607	159780	4
2018.07.23	1.72319	1.72901	1.72150	1.72496	109576	128682	7
2018.07.24	1.72454	1.73079	1.72361	1.72893	114302	133012	5
2018.07.25	1.72869	1.73161	1.71748	1.72019	123966	142473	4
2018.07.26	1.72009	1.72194	1.71263	1.71310	116440	136040	4
2018.07.27	1.71258	1.71473	1.70788	1.70973	105810	121947	4
2018.07.30	1.71001	1.71553	1.70769	1.71165	91190	105851	5
2018.07.31	1.71123	1.71738	1.70443	1.70629	113240	131835	4
2018.08.01	1.70612	1.71156	1.70244	1.70632	108895	126837	4
2018.08.02	1.70628	1.71015	1.69254	1.69473	105077	122187	4
2018.08.03	1.69408	1.69600	1.68717	1.68790	117990	137993	4
2018.08.06	1.68860	1.69244	1.68176	1.68287	80894	95262	10
2018.08.07	1.68263	1.69149	1.67917	1.68881	92700	107604	5
2018.08.08	1.68878	1.69182	1.67655	1.67737	105990	122894	4
2018.08.09	1.67682	1.68230	1.67243	1.67298	103755	119723	5
2018.08.10	1.67298	1.67832	1.66398	1.67688	156328	185843	4
2018.08.13	1.67790	1.68054	1.67421	1.67643	138253	163333	5
2018.08.14	1.67474	1.67890	1.66035	1.66096	120932	140231	4
2018.08.15	1.66091	1.67231	1.65904	1.66825	129895	151842	7
2018.08.16	1.66821	1.67485	1.66576	1.67168	128455	148278	7
2018.08.17	1.67169	1.67520	1.66196	1.66469	114407	133153	7
2018.08.20	1.66463	1.67107	1.66312	1.66897	94010	113307	4
2018.08.21	1.66893	1.68389	1.66794	1.68097	117911	136843	4
2018.08.22	1.68178	1.68506	1.67572	1.67730	116098	139351	6
2018.08.23	1.67701	1.68300	1.67230	1.67498	109777	130292	5
2018.08.24	1.67492	1.68078	1.67259	1.67259	116120	136342	7
