<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.11.28	144.966	145.833	144.858	145.772	106608	150056	3
2018.11.29	145.772	145.777	144.510	145.084	107080	150286	3
2018.11.30	145.084	145.289	144.617	144.622	104070	145885	3
2018.12.03	145.082	145.512	144.176	144.591	95639	132408	2
2018.12.04	144.593	144.759	142.841	143.423	125483	175149	2
2018.12.05	143.327	144.537	143.263	144.107	95154	130147	2
2018.12.06	144.107	144.167	143.248	143.996	148711	204952	3
2018.12.07	143.993	144.219	143.232	143.429	123337	168798	3
2018.12.10	143.051	143.699	141.174	142.381	142697	195325	2
2018.12.11	142.317	142.929	141.509	141.518	130470	177561	3
2018.12.12	141.518	143.443	141.490	142.997	144960	197162	3
2018.12.13	143.015	143.933	142.780	143.749	109435	150256	3
2018.12.14	143.728	143.857	142.380	142.632	109721	152110	4
2018.12.17	142.826	143.235	142.154	142.359	122904	172472	3
2018.12.18	142.315	142.653	141.931	142.185	118203	167130	1
2018.12.19	142.111	142.532	141.579	141.815	172927	241603	3
2018.12.20	141.815	142.107	140.577	140.814	239370	324462	1
2018.12.21	140.798	141.163	140.237	140.397	231996	313950	3
2018.12.24	140.258	140.849	139.900	140.055	237897	315787	4
2018.12.25	140.177	140.274	139.374	139.509	7292	7340	4
2018.12.26	139.928	140.868	139.519	140.666	182469	240144	3
2018.12.27	140.661	140.900	139.720	140.292	304079	398320	4
2018.12.28	140.343	140.380	139.492	139.993	186694	261986	3
2018.12.31	139.997	140.873	139.522	139.846	153019	216161	3
2019.01.02	139.702	139.905	137.242	137.242	213987	293677	1
2019.01.03	137.224	137.301	132.425	135.953	245443	332544	2
2019.01.04	135.979	138.300	135.801	138.026	220593	314747	3
2019.01.07	138.019	138.930	137.607	138.853	156725	231597	2
2019.01.08	138.852	139.438	137.972	138.230	171930	262967	3
2019.01.09	138.252	139.105	137.759	138.299	203637	312068	1
2019.01.10	138.310	138.527	137.446	138.178	179206	268379	1
2019.01.11	138.151	139.481	137.635	139.309	171404	245284	2
2019.01.14	139.479	140.055	138.599	139.089	144055	196209	2
2019.01.15	139.085	140.427	137.359	139.708	188979	254217	3
2019.01.16	139.731	140.700	138.984	140.478	164127	219216	2
2019.01.17	140.491	142.215	139.510	141.844	162459	216549	1
2019.01.18	141.844	142.079	141.085	141.291	149085	200548	2
2019.01.21	141.273	141.530	140.683	141.351	139687	191889	1
2019.01.22	141.351	141.929	140.622	141.649	140035	190798	2
2019.01.23	141.651	143.557	141.615	143.199	147246	205356	3
2019.01.24	143.196	143.547	142.711	143.194	152711	209702	2
2019.01.25	143.183	144.837	143.079	144.526	162855	229823	1
2019.01.28	144.420	144.716	143.599	143.846	132613	181746	2
2019.01.29	143.833	144.485	142.732	142.917	164756	230496	2
2019.01.30	142.917	143.597	142.731	142.998	156031	220213	1
2019.01.31	143.000	143.213	142.242	142.680	142839	204984	2
2019.02.01	142.638	143.492	142.074	143.181	138726	195345	2
2019.02.04	143.135	144.169	143.056	143.223	128118	180120	3
2019.02.05	143.209	143.554	142.032	142.363	109031	155848	2
2019.02.06	142.316	142.513	141.752	142.169	114693	162729	4
2019.02.07	142.169	142.625	141.126	142.206	138131	195128	3
2019.02.08	142.202	142.518	141.845	142.044	103273	150120	3
2019.02.11	141.936	142.556	141.859	141.892	120436	170120	3
2019.02.12	141.841	142.633	141.840	142.401	127491	187394	3
2019.02.13	142.396	143.330	142.352	142.580	112263	162486	1
2019.02.14	142.580	143.030	141.289	141.392	126998	186746	2
2019.02.15	141.385	142.400	141.006	142.337	127941	180406	1
2019.02.18	142.521	143.022	142.502	142.898	168589	242408	1
2019.02.19	142.880	144.699	142.474	144.474	112826	168923	2
2019.02.20	144.460	145.042	144.120	144.644	120744	188799	2
2019.02.21	144.620	144.924	144.080	144.303	132132	202234	1
2019.02.22	144.139	144.745	143.779	144.442	123122	186734	3
2019.02.25	144.649	145.668	144.402	145.435	136177	201943	3
2019.02.26	145.435	147.058	145.396	146.518	149685	279061	1
2019.02.27	146.506	148.044	146.161	147.694	155181	226144	2
2019.02.28	147.694	148.265	146.981	147.711	134761	201209	1
2019.03.01	147.712	148.566	147.514	147.771	139314	205685	1
2019.03.04	148.150	148.308	147.103	147.227	141546	207471	1
2019.03.05	147.227	147.786	146.605	147.430	141823	198037	2
2019.03.06	147.430	147.430	146.689	147.173	133610	179774	2
2019.03.07	147.147	147.278	145.784	145.946	134387	193009	2
2019.03.08	145.920	146.178	144.314	144.641	145774	195438	1
2019.03.11	143.931	146.495	143.721	146.207	142261	194748	1
2019.03.12	146.138	147.806	144.575	145.526	183288	297187	3
2019.03.13	145.488	148.719	145.360	148.206	154278	211350	2
2019.03.14	148.175	148.873	147.382	147.858	160309	206809	2
2019.03.15	147.729	148.372	147.422	148.161	140539	189474	2
2019.03.18	148.190	148.385	147.015	147.671	125698	182590	2
2019.03.19	147.668	148.051	147.519	147.743	130517	179214	1
2019.03.20	147.736	148.083	145.878	146.038	168694	238675	2
2019.03.21	145.996	146.393	144.130	145.176	184890	254010	2
2019.03.22	145.191	145.749	144.530	145.190	195461	278928	2
2019.03.25	145.235	145.803	144.633	145.074	181776	250964	3
2019.03.26	145.050	146.467	144.928	146.072	176479	231008	1
2019.03.27	146.063	146.495	145.525	145.719	200744	283346	1
2019.03.28	145.712	145.950	144.231	144.248	189656	244012	1
2019.03.29	144.235	145.486	143.819	144.445	181485	253457	2
2019.04.01	144.735	146.341	144.383	145.890	154457	211867	1
2019.04.02	145.890	146.437	144.930	146.140	154382	217743	3
2019.04.03	146.159	147.189	146.021	146.651	153165	228193	3
2019.04.04	146.651	146.955	145.675	145.933	138238	194707	2
2019.04.05	145.966	146.544	145.103	145.581	128816	180575	3
2019.04.08	145.605	145.774	145.103	145.586	134312	188673	3
2019.04.09	145.537	146.052	144.778	145.024	123581	164964	3
2019.04.10	144.959	145.706	144.902	145.248	121728	161828	2
2019.04.11	145.247	145.950	145.024	145.718	121485	153618	3
2019.04.12	145.760	147.010	145.690	146.367	119002	158525	3
2019.04.15	146.388	146.994	146.345	146.716	100414	127773	2
2019.04.16	146.703	146.751	146.010	146.106	118902	150545	2
2019.04.17	146.057	146.300	145.835	146.029	110091	139759	4
2019.04.18	146.036	146.110	145.284	145.297	125428	162668	4
2019.04.19	145.345	145.569	145.256	145.343	312758	406845	3
2019.04.22	145.278	145.510	145.212	145.273	50797	68287	3
2019.04.23	145.273	145.626	144.582	144.682	97669	123477	1
2019.04.24	144.676	145.019	144.395	144.712	117848	151383	4
2019.04.25	144.705	144.875	143.783	143.979	111468	141157	3
2019.04.26	143.923	144.457	143.767	144.114	114973	141223	4
2019.04.29	144.074	144.716	144.066	144.417	79508	100694	3
2019.04.30	144.418	145.377	144.045	145.195	117747	149940	3
2019.05.01	145.210	145.698	145.163	145.359	86669	121551	3
2019.05.02	145.358	145.870	145.084	145.277	100213	144542	3
2019.05.03	145.277	146.504	144.805	146.331	88320	116580	2
2019.05.06	145.378	145.939	144.986	145.049	98945	126824	3
2019.05.07	145.045	145.364	143.861	144.111	105731	136359	3
2019.05.08	144.111	144.187	143.036	143.156	102969	135467	3
2019.05.09	143.156	143.238	142.230	142.695	109122	146058	2
